token,tf,df,tf-idf
指數,6137,1777,133.01164632511086
台股,5334,1836,115.70108911770608
今日,3118,1057,92.62923247013902
市場,3549,1632,79.40617690266443
億元,3117,1511,75.36191884554071
蘋果,2505,1036,74.9784304288856
股價,2709,1264,74.10849967320259
今天,1799,732,71.71343536524206
營收,1890,726,68.64076390194326
族群,2384,1087,68.50498729647659
下跌,2248,1061,66.95220879594324
法人,2362,1246,64.00963896432437
反彈,1897,828,62.32233607441952
大立光,2054,1220,60.88281562773899
台積,2110,1342,57.58806288032563
電子,1928,1051,57.08228827418794
外資,1958,1140,56.67161338323277
新高,1750,884,56.293084509463434
蘋概,1648,865,55.96323085410467
超億元,1319,474,54.65659968463316
指期,1202,515,53.67162650481101
股市,1733,1013,52.98136269693196
終場,1774,1140,51.297405005312505
漲點,1560,971,51.265164426357025
今年,1659,890,50.734609201003025
跌幅,1385,726,49.85610993016403
分析,1674,1219,48.04620628017333
持續,1627,1012,48.04079069574405
美股,1506,930,47.652912740091324
成交,1639,872,47.5026622792887
漲幅,1281,712,47.15623749173484
行情,1348,762,47.051074395156924
預期,1573,979,46.90569763378617
權值,1435,939,46.763429855875316
表現,1492,927,46.7049363034368
昨日,1288,600,46.6979648047067
表示,1512,1053,46.06478591675248
一度,1316,838,45.98833969139427
加上,1541,1028,45.39764935947444
美國,1410,804,45.02808189690142
整理,1270,794,44.43223794670938
走勢,1344,869,44.1346679801931
成交量,1704,840,43.87506765251464
目前,1369,876,43.31894881650821
元件,1202,724,42.67851756713686
強勢,1267,831,42.51546059001546
短線,1193,751,41.182388479481205
金融,1276,829,40.92377312324711
早盤,988,582,40.733743581210184
震盪,1145,744,40.31201476995846
類股,1119,635,40.20553622177331
被動,1047,638,39.28756898437466
近期,1133,772,38.44436749950138
以上,1011,659,37.226116610228104
大立,1114,735,37.108804306570015
成長,1037,605,37.043542857434176
大盤,950,605,37.000520691247566
重挫,904,528,36.91828999632229
公司,1029,571,36.87805668945886
台北,938,764,36.83355382088151
可望,1038,662,36.73611045292639
影響,1143,789,36.55951995224262
包括,1031,687,36.35689384678353
投信,945,640,36.20569150392306
留意,979,597,36.13762716707759
第季,832,433,35.81891116522084
股票,888,279,35.54021217276954
美元,953,530,35.383712434819216
出現,997,673,35.31868552769213
不過,982,715,35.11876039212323
方面,972,610,34.97741358396723
超過,867,523,34.87116524264003
指出,966,688,34.7936976855517
交易,769,337,34.31713929139785
走高,879,599,34.201435913567174
跌破,838,520,34.086948378930025
三大,940,618,34.079775171453754
指標,924,659,34.03877256761194
帶動,916,665,33.88441965942054
公布,850,551,33.679412609545686
台幣,724,553,33.105597540559174
格局,890,577,32.9649913831012
去年,776,418,32.91427485051053
操作,879,564,32.87630991767999
大漲,795,542,32.86782110778067
同步,832,608,32.56329854837575
收盤,1036,421,32.43140798403843
作收,837,558,31.98110687293606
大跌,726,436,31.834061968605248
金融股,739,511,31.417861915589334
最高,726,527,31.224851577459994
加權,840,673,31.11435279473571
可能,846,575,31.028803407126077
集中,753,436,30.50454882803901
其中,909,663,30.403941465274254
受到,830,606,30.163247901467034
以及,785,539,30.00962564652542
之上,758,567,30.00875399370559
支撐,776,555,29.948397678250405
受惠,768,552,29.896035546871733
財報,717,448,29.873676936147778
新科,758,507,29.869739018218535
股指,691,415,29.557595235727934
貿易,750,486,29.421221576053195
季線,702,453,29.382345888420172
機會,773,562,29.37367956407244
開盤,684,535,29.029948327231764
塑化,643,468,28.896002460453232
資金,718,479,28.654979865390224
激勵,718,533,28.62500176691627
概念股,685,483,28.574475556924874
股表現,694,539,28.470373310831352
年月日,570,540,28.033653351156822
多頭,638,464,27.677209001503286
再度,693,502,27.552448538167155
積電,680,510,27.527260619565624
盤勢,655,469,27.491455120695193
獲利,722,492,27.429873778230277
台灣,738,447,26.994670918740937
壓力,681,487,26.973605045842646
平盤,571,405,26.794333824950446
年線,584,299,26.756828095926515
盤中,584,470,26.670874114627217
上市,700,505,26.302593866382697
以來,642,487,26.197481225302838
部分,695,502,26.1698206977474
明年,595,351,26.158918829580067
整體,671,542,26.062807689746986
國際,684,511,25.97032041152261
日線,559,374,25.874459973691316
多方,582,424,25.83229188592262
主要,645,497,25.763544070503933
認為,608,489,25.755544525822273
鏡頭,547,190,25.69773930080481
預估,622,469,25.63348092536755
升息,572,349,25.535032334101878
券商,388,178,25.42788710308836
增加,637,438,25.314413537323652
弱勢,597,444,25.174896017549724
部位,599,342,25.1538940129183
台塑,510,364,25.13790170770154
失守,549,369,25.129096326973308
經濟,629,412,24.960771018316606
中國,634,408,24.927698031621485
以點,572,454,24.816948336969375
雖然,610,465,24.69381624047501
開低,541,388,24.56528787621784
走低,528,382,24.456022046356484
展望,587,448,24.239021677638323
看好,588,440,24.222419267205204
相對,576,480,24.196986800590125
每股,660,279,24.04427462677467
萬點,477,246,24.010361801041714
附近,549,428,24.006306074160147
其他,567,417,23.752674254819283
手機,545,306,23.74075053454961
站上,505,362,23.5988465011105
跳空,519,390,23.562851962139348
半導體,575,425,23.53177192149426
利率,534,358,23.52265392657582
維持,550,429,23.518465692613056
中小型,507,371,23.502110085594627
拖累,512,393,23.45936631295514
突破,540,379,23.32643473188052
高點,513,390,23.297569533347534
應鏈,516,359,23.244715863132214
開高,488,371,23.205072771038406
投資,599,386,23.174539824057838
向上,546,407,23.126730498417636
投資人,547,401,23.061447193988
相關,574,427,22.88013996065255
中央社,378,373,22.5226743645888
保守,503,342,22.233558184968285
本周,467,299,22.203416690131125
股盤,422,365,22.102837925827817
籌碼,467,381,22.054851468150343
新機,460,306,22.046480524567986
半年,462,302,21.992522126537814
美中,495,296,21.91618326617023
走揚,468,379,21.885682508620434
股王,456,391,21.869343541450792
波段,461,333,21.696049107926967
是否,509,388,21.648701519470123
水泥,481,379,21.59033506775821
利多,491,393,21.559594178768815
顯示,504,421,21.53176607859356
修正,451,331,21.491854931698143
需求,516,379,21.43538569078602
短期,483,374,21.420952670962215
交易日,436,344,21.383804878360465
市值,380,197,21.35585309307816
買盤,466,341,21.27185740390833
旺季,485,375,21.20855303267595
全球,537,408,21.125722036437747
高檔,470,358,21.076825814165964
自營,493,425,21.068874430066774
最低,426,352,20.807589233493676
因此,493,356,20.71421344544762
跌停,379,256,20.708403711222815
科技股,413,267,20.68535765473843
至點,427,287,20.638457944068648
超前,413,119,20.508553758131203
賣壓,460,371,20.484550625120438
矽晶圓,451,330,20.478361215712635
可成,445,378,20.47428793729577
上攻,440,340,20.33656769073996
另外,462,388,20.221104540986353
關卡,431,351,20.175843732096876
記者,391,385,20.14421074673109
利空,426,327,20.11061068990401
基金,458,225,20.07647927866141
認購,799,62,20.049259983829643
收在點,414,373,20.02647122822779
投顧,419,326,19.98442194369598
收斂,386,302,19.869166875950942
觀察,473,385,19.824031619848405
連續,436,352,19.777973585934426
力道,412,334,19.757342665921968
貿易戰,422,290,19.58870722841202
賣超,383,259,19.566364589367822
下挫,386,288,19.56505613915413
技術,490,394,19.54342413235919
中信,415,346,19.535363918879263
玉晶光,347,198,19.53086493029153
新光,415,299,19.52882537053047
還是,404,254,19.32797778915905
因素,425,324,19.29281380080381
小跌,368,273,19.11615900789837
進入,413,339,19.050967645905224
工商,386,320,19.002630247171755
昨天,308,199,18.905127337979444
開始,443,354,18.816735221293133
信心,380,295,18.690276936502855
未來,440,357,18.689155310241443
供應,376,284,18.579709355643
尾盤,385,296,18.576503934033234
產品,371,235,18.51863137648041
明顯,384,312,18.2808642407873
開出,379,324,18.18233997010918
全面,381,324,18.159351516502003
布局,371,296,18.089466841512497
歷史,378,298,18.086196838866712
王大立,350,328,18.060847541906753
美式,688,34,18.056290577391888
基本面,393,317,17.998545819702066
推升,380,314,17.996967707474617
淨多單,375,230,17.98654511675034
現貨,334,273,17.91497140201258
面上,355,305,17.891344838366162
趨勢,419,321,17.888799966029055
走弱,350,278,17.8362448275172
第一,424,316,17.83192533455451
漲勢,333,262,17.806978457087514
盤面,383,323,17.800003351967874
業績,361,277,17.79474477219341
止跌,338,241,17.79410328400065
科技,410,275,17.742094473772028
時報,346,260,17.63358908206468
營運,372,288,17.62388907676194
金額,490,216,17.589885623641408
分別,421,308,17.583838583431078
之下,356,291,17.46856801848102
成為,371,315,17.45352196274785
五大,389,130,17.44221193296766
營業,637,63,17.42807578682793
股漲,314,237,17.426851752969885
新低,348,261,17.2903615754822
下半年,361,260,17.238082595708637
觀望,343,259,17.218830599547964
大量,340,234,17.207149585406633
減碼,340,261,17.14684290907342
政策,369,283,17.14671912951792
低點,344,260,17.134456946080043
立光,305,276,17.11697360885835
客戶,360,262,17.10024851029115
可以,375,234,17.097451691463874
風險,348,268,17.07819043882614
日均,309,202,17.072665505220698
上周五,354,180,16.924185186565012
期指,244,182,16.855823262906537
期貨,336,225,16.80453979939615
日值,303,177,16.767880930778635
焦點,325,277,16.69099712845308
幅度,296,205,16.684107937337412
至於,347,260,16.646712655611562
銷售,350,264,16.629986597599185
台積電,329,259,16.613445150087944
題材,344,291,16.610119794344335
加碼,332,268,16.60343785939489
亞股,319,262,16.53915266064854
平均,439,233,16.48663947012244
傳產,365,292,16.45786603570085
下滑,302,222,16.371204182698964
證券,315,226,16.316413449005328
道瓊,314,270,16.310680312894572
延續,340,279,16.24603819482653
除息,253,115,16.215189959678398
產業,382,287,16.20096572330225
建議,349,278,16.200749698121136
均線,327,253,16.184831840003174
近日,291,235,16.172530092618313
關注,322,261,16.141349600160567
王大立光,292,278,16.136543363592963
交叉,322,230,16.13151072545348
大幅,340,290,16.12270713914672
挑戰,322,252,16.107716121211574
有利,343,274,16.092462032721667
食品,320,289,15.951807974662168
董事,318,239,15.818877987580146
合計,376,346,15.759458083070477
收漲,259,182,15.719329335470233
創下,332,276,15.648817172428739
工業,307,243,15.608360036804621
技術面,346,313,15.568312090310187
進場,309,245,15.554838124709397
左右,267,202,15.514313226800839
最大,331,270,15.454130812713261
價元,580,120,15.451046716344909
變化,347,243,15.447314481024762
零組件,334,289,15.43370137526305
互見,275,241,15.413844831748571
買超,284,185,15.40882170736927
企業,370,225,15.405396165760486
汽車,319,257,15.400165227872163
超張,426,71,15.387703135361809
此外,325,275,15.346818363992908
大型,296,232,15.34006161655465
疲弱,271,229,15.329368476315427
放大,361,252,15.262635997761711
力守,270,210,15.22814023908991
元月,272,177,15.134176923279034
光學,270,187,15.104403689306222
新聞,306,291,14.939224135007533
回檔,282,227,14.86361292103035
不如,293,245,14.828154920851658
轉為,288,224,14.819061670165537
翻紅,272,219,14.818296522732746
衰退,251,155,14.814119020596817
來源,281,277,14.795405346697912
上漲,310,253,14.793918698236947
但是,294,180,14.711502011390698
月份,283,175,14.695425489171813
出貨,279,212,14.684205868618044
推薦,166,72,14.682073778906028
上下,291,237,14.671538220824033
伸堂,287,240,14.651674248815263
除了,307,255,14.646373110046204
停板,257,189,14.629157619889428
至口,238,167,14.621758490315756
面板,275,199,14.579793001646983
周二,215,103,14.465508373403887
強勁,296,254,14.46252052982853
到點,240,208,14.447123740551588
收紅,265,201,14.44521144959504
走跌,258,220,14.429739998381194
因為,289,213,14.404690290533898
金富,236,195,14.396189344802876
內容,318,295,14.391965218249435
重要,304,257,14.310810780218747
最近,492,89,14.270081761396392
呈現,288,244,14.261569506909499
電大立,256,234,14.149172360118714
重回,244,197,14.136620257603088
情況,267,197,14.124650214929973
普遍,262,232,14.11169754341041
亮眼,283,251,14.05792328898705
多單,283,213,14.04796441812554
傳產股,252,202,13.98743088826198
空間,259,225,13.98130255844342
跌點,212,161,13.890201492817278
為點,254,173,13.832745766667179
回測,244,195,13.827542400486033
生技,261,210,13.776962035625099
尤其,260,233,13.767642589369645
海大,235,210,13.750250737527521
櫃買,256,214,13.705233400636189
解析,264,263,13.690319289244812
衝擊,254,218,13.689136715893987
元年,229,144,13.673674702848679
小幅,238,212,13.648918481015134
上周,263,162,13.625481364427543
月線,249,197,13.604772107605795
電台,196,180,13.599078285554684
偏多,261,212,13.59080263666166
提供,251,201,13.569609584223087
缺口,237,162,13.513205379866942
陸股,248,172,13.475393729727882
持股,256,191,13.455297824865996
值新,174,173,13.449043238378886
所有,268,230,13.392003641291076
有望,255,202,13.366076451489132
抗跌,238,186,13.35639951512889
年底,253,189,13.344153527147244
去年同期,209,143,13.344082514197881
報導,275,253,13.329641682987765
收元,175,97,13.297269512667212
四大,269,224,13.238886007440932
依次,105,35,13.21256404837951
收點,202,154,13.166794294912613
融券,271,184,13.134205247279453
周線,229,158,13.087407324618543
選舉,226,126,13.04709324936271
玉山,244,197,13.041232268611958
目標,239,177,13.039377822885733
月光,236,188,13.019522332004165
重新,245,205,12.98274694511934
時間,267,232,12.957398543527862
紡織,220,177,12.947880696629355
原文,225,112,12.893344856483056
自營商,147,117,12.88544191458546
集團,238,181,12.884856532720516
隨著,236,193,12.873131906719694
聚焦,229,186,12.840475588566655
能否,228,188,12.778605431456509
就是,254,170,12.766948731763456
金台,206,177,12.75412302803127
區間,231,188,12.733017053249789
大關,224,187,12.71728344226327
宣布,257,211,12.698752154790775
未平倉,196,75,12.688501902704594
一路,233,210,12.671525178110675
如果,236,164,12.636376617204403
向下,238,194,12.625717104741607
發展,255,232,12.62446845365583
電鴻海,204,188,12.586625723561111
中性,211,162,12.521398381518022
結果,224,162,12.461446728778805
前波,211,180,12.433163696456072
物料,208,161,12.418671687113722
股利,222,142,12.31102629966208
消息,232,188,12.301704906136955
一步,234,204,12.293563548056342
五日,203,127,12.26982987638504
鴻海,215,192,12.261092101516432
看法,202,176,12.251164838091023
收黑,216,180,12.248883167980404
龍頭,204,193,12.194116663947316
富邦,226,170,12.181148122598234
價格,234,171,12.14878368124138
環球,207,163,12.137901655610023
轉強,211,155,12.087576051801895
即將,228,207,12.036424987941094
成功,217,163,12.029058455128729
所幸,222,198,12.027725728147603
報告,222,185,12.021011336081697
漲價,224,171,11.94168057750109
代工,210,162,11.877966590309644
造成,234,206,11.877686473246465
選擇權,188,87,11.838309649693858
氣氛,214,178,11.80297064714879
調節,205,171,11.801163755268242
累計,204,171,11.788510396951754
在點,240,224,11.76380307513761
更是,212,187,11.745259242926561
光大,162,125,11.732576933094643
比重,235,174,11.704107820082047
使得,201,166,11.682868818727657
空方,183,144,11.653985623246907
守住,207,168,11.596942471007774
本益比,362,100,11.582739703913843
上揚,218,186,11.562828404905776
上半年,218,147,11.45739220132713
逼近,190,171,11.417507759319191
三雄,185,130,11.41591946717084
高台,194,163,11.407671149111374
已經,203,167,11.383214566250292
狀況,220,179,11.368621677340478
反應,212,188,11.353855686799813
政府,232,163,11.338247955100933
擴大,197,174,11.303594941752399
進行,226,195,11.252395747072605
新興,216,155,11.224894509590435
升值,184,140,11.180425245118812
線點,181,142,11.132631567843301
主流,198,162,11.10076392398558
強彈,176,149,11.037411583952087
智慧,211,124,11.033388116050002
股則,186,168,10.992072436750979
萬口,187,151,10.972626068927696
結算,162,122,10.96733940016234
股上,211,173,10.963330263208466
考量,220,205,10.954702574522459
三王,178,137,10.933014753413502
股台,185,172,10.932484769972286
穩定,218,173,10.928341525127667
一日,193,157,10.918536547822033
逐步,194,171,10.858260833518349
造紙,185,170,10.847087571417417
全年,199,143,10.834375131791822
反壓,180,153,10.796391695531122
訂單,199,163,10.793204248679684
首季,181,125,10.791600326417095
央行,179,127,10.786293203080051
大陸,209,145,10.781662084392698
期中,178,109,10.77046886168615
第三季,191,114,10.76430656243435
回升,182,163,10.758266224139632
商賣,202,169,10.755874768155996
環球晶,187,160,10.713083877037134
暗示,143,93,10.712108522360195
之前,224,187,10.708931704558402
最新,190,173,10.688148876883453
關稅,194,154,10.67922422793794
不足,184,146,10.678297397786206
電大立光,154,137,10.66141269850752
三星,197,113,10.661185901466983
產能,177,123,10.66011166862208
一個,216,165,10.644101812813634
毛利率,189,147,10.641596457501489
大成,183,119,10.629638239738952
點關,167,146,10.575783353032959
同時,199,180,10.5745621712824
設計,206,164,10.557881913505224
創高,169,141,10.48174296436002
問題,199,158,10.471106679556685
設備,207,174,10.458236835482557
全球股市,190,148,10.44938885518537
數量,165,103,10.448370579816723
價差,160,129,10.423398035034774
陸續,196,181,10.398372028972098
預計,194,169,10.39409618528517
重點,186,163,10.370360972940063
只要,196,157,10.32698803924416
關鍵,196,177,10.287289747860525
燈漲,176,153,10.235689959208406
重返,158,133,10.205234784699124
商品,193,126,10.201195781240495
先前,188,159,10.174160239925007
編輯,162,162,10.173359894627435
同樣,177,155,10.170077063353698
率先,162,144,10.169843462258722
在外,168,149,10.168159289312051
拉高,167,141,10.158260962615175
雙鏡頭,158,90,10.15349826789407
升至,180,128,10.134763055008722
第四季,184,128,10.125151249182807
貨台,141,141,10.122832545910244
回補,173,140,10.068916362957543
還有,186,166,10.0657053127497
逆勢,164,134,10.064929807074371
推出,187,161,10.058201865117926
傳出,178,155,10.05681284097848
有助,189,156,10.052300785835426
感測,175,123,10.05213464476353
周四,164,120,9.999941822063017
貨幣,185,131,9.999640703012968
下台,175,155,9.968229601773883
鋼鐵,156,134,9.950173423405603
積電台,114,32,9.932710688181247
相當,187,166,9.891750140184113
任何,168,95,9.890452310792485
提升,195,160,9.86209648020267
帶量,162,130,9.860413726118997
股及,186,137,9.845052967740003
標價,145,121,9.82848279482401
百點,136,115,9.82530949717164
變數,166,133,9.824097935041532
樂觀,179,156,9.788217777112237
而言,198,160,9.76157281987459
代號,138,81,9.754871273477873
歐式,364,33,9.752400207714686
前名,88,45,9.73388616716928
數據,192,158,9.712177867752962
資訊,196,161,9.711618311494922
尚未,177,155,9.70745995635116
油價,161,130,9.68951552712978
逐漸,193,159,9.68935800676869
不利,173,153,9.684255036740563
匯率,163,131,9.658006458142683
甚至,174,150,9.645838360306705
破底,150,117,9.608110494998135
那斯達克,138,127,9.59216680811018
奇力,174,153,9.591870779210437
心得,168,133,9.585150937996309
如下,154,147,9.582658332314955
台化,144,127,9.580677391491346
回穩,162,145,9.5693850623584
以下,169,152,9.568552916384476
最為,155,127,9.566862288499465
第名,319,24,9.565217439605425
持平,127,111,9.554631481512052
歐洲,160,125,9.51434602844
概況,88,45,9.50221819289133
美律,158,136,9.490771985063114
下周,153,113,9.487277319304432
領漲,154,128,9.478854342254948
代表,167,145,9.461757835340054
上升,167,124,9.457195903500896
策略,178,149,9.433044747938313
月營,143,119,9.424623265698102
機率,170,133,9.415696045481996
走強,153,125,9.411239506432295
中長,173,140,9.39404081227393
氣勢,150,135,9.37524987050934
結束,155,137,9.36317393590924
反攻,144,118,9.357406651147748
景氣,172,128,9.339306612469993
聯準,150,116,9.29819979783508
新台幣,140,119,9.28956153265745
商買,144,119,9.2681610763084
塑膠,161,149,9.265581908039483
跡象,150,138,9.2646984448592
疑慮,149,128,9.259093757697501
股本,156,133,9.243167247369637
創年,144,121,9.240011128321715
減少,155,124,9.221585345326714
多空,145,132,9.217454616440994
元大關,144,134,9.2029742434679
發科,153,134,9.198329475909574
影線,152,130,9.1980405951248
公告,180,136,9.189734779315325
亞洲,160,145,9.182463717318825
確定,168,144,9.176975356775559
逾點,140,115,9.1451923560799
面臨,163,148,9.14291983767811
股領,133,119,9.13988431116914
值得,169,147,9.131898123486076
位置,160,133,9.124979155137618
跌勢,140,121,9.104911857112665
選股,168,154,9.088871451888897
效應,160,136,9.084968455325003
作帳,140,95,9.082616716472437
全數,163,140,9.079906551094268
總統,160,103,9.06466807771656
光鴻海,132,120,9.058910706958457
淡季,137,102,9.031321612569013
官股,114,64,9.02665083913283
看待,149,131,9.00363924810971
導致,167,145,8.998233511086411
國泰,138,126,8.980264282364573
依舊,134,113,8.975599460057316
吸引,152,138,8.967674463459769
直接,148,132,8.966032424000357
半根,124,88,8.949197909241319
爆量,142,121,8.940388644494575
人民,166,121,8.938047514282873
小漲,129,111,8.913579832464812
六個,311,32,8.90385925953084
現金,151,109,8.903293927156717
有限,144,116,8.89424781320426
整數,143,130,8.888082238050375
逾百點,126,103,8.876469409006265
微星,154,115,8.87245530911761
參考,169,149,8.864239059203822
減少口,148,96,8.862167126834459
資料,140,127,8.847077470343352
創歷史,144,126,8.846545574579265
沒有,148,118,8.83250579613618
外資買,164,142,8.829537352622765
日本,159,122,8.812735876746222
電纜,152,146,8.812204469220504
未能,149,130,8.810521024330018
水準,149,130,8.800344846600717
加持,140,129,8.791797394603176
注意,144,127,8.785843978355407
啟動,149,135,8.781356725014106
外資賣,151,134,8.778988422261902
順利,150,127,8.75046927645883
接近,147,137,8.742884719641365
晶片,153,119,8.742591729896635
簡伯儀,121,88,8.734084425846145
期待,155,143,8.711510435103236
太陽能,134,94,8.674592145317963
銀行,179,99,8.668175075928897
偏弱,133,107,8.660051374537364
繼續,138,109,8.646487997069787
情緒,139,116,8.636918983187224
人氣,130,116,8.613094551108734
形成,155,123,8.577719649024
點收,154,145,8.568576844497821
大家,126,84,8.568490543105595
漲元,102,75,8.563810311192997
紅盤,127,112,8.558214485951423
法說,125,100,8.544993440796315
盤前,120,118,8.543058731810076
回到,137,128,8.533054083958417
上演,140,126,8.531753396676482
現階段,143,128,8.5215568160419
不會,141,114,8.505783695096113
網路,157,138,8.497332039903144
超台,120,106,8.496891127521197
收低,115,85,8.490890124711534
排行,59,32,8.489321196768229
正式,149,136,8.463777483200019
連日,123,109,8.438470395497548
面來,155,148,8.424548988401131
追價,137,124,8.402708123468122
不佳,139,121,8.401337262462196
方向,138,119,8.3893218410655
最強,148,127,8.377753813416234
以元,132,101,8.368092144686297
貨淨,95,94,8.365114220516084
股為,139,126,8.346953998330543
只是,144,124,8.335460443800272
點作,110,82,8.299456885407887
部份,169,122,8.278295738978585
巨華,124,105,8.267761539335671
南亞,130,121,8.264730972923985
包含,139,111,8.254269038697354
引發,139,126,8.253132010527878
資買,141,129,8.246599347048127
點以點,128,113,8.227586510269216
認售,292,36,8.21962381635844
空單,144,115,8.21923526717182
積極,146,131,8.217630093163386
旗下,145,128,8.205392533782655
股加權,115,106,8.195874325197748
登場,140,123,8.191768172846384
周一,134,108,8.180256965286254
近年,142,119,8.176828591111512
排除,138,125,8.176283300533646
攻上,123,114,8.167018398877044
觀光,130,118,8.145146141442364
智慧型,146,91,8.135145380440896
轉弱,137,120,8.12754768176435
全新,139,116,8.11989490441622
增年,113,75,8.113571914253448
紀錄,135,119,8.103380657609772
波動,133,126,8.101325257958877
動能,142,132,8.099466871541585
權證,149,98,8.09819582013856
談判,134,108,8.097923409989376
一舉,124,119,8.087598749376053
八大,111,100,8.050471751798492
大同,146,105,8.048232623558775
壓抑,126,112,8.045515504103681
連結,147,122,8.000284750669318
點賣權,118,60,7.978728061565544
掛牌,126,109,7.969780478953802
橡膠,127,125,7.94967270093947
單口,135,100,7.943099798201898
具有,135,115,7.920613572495892
日盛,155,118,7.915212220645108
所以,122,86,7.9077056280501585
值為,94,92,7.902820970710178
填息,119,58,7.894947982871021
接下,130,117,7.894206678077436
評論,137,119,7.883162911842121
午盤,120,102,7.880558115943721
陷入,117,110,7.8662242784972785
差點,111,71,7.861328639145491
截至,116,107,7.8510518247501855
聯發科,129,97,7.845680186322939
回流,127,108,7.833941388833601
點至點,125,107,7.833655907454029
離率,130,125,7.833066693976504
態勢,125,110,7.8196530244895355
恩平,114,56,7.818177475275813
中期,137,118,7.802485645902952
大廠,140,123,7.799330531366346
無法,125,115,7.798692504548532
預料,127,115,7.774507973065957
扮演,123,114,7.771491575950354
說會,115,99,7.76527904642938
反映,126,119,7.760154419932504
萬張,120,100,7.745064969393158
政治,129,100,7.718510730209949
下探,113,97,7.7166535902917195
中鋼,121,107,7.710363078409671
月底,138,125,7.709703495343258
中美晶,119,109,7.703928791003655
通信,128,122,7.701501910810659
強攻,121,109,7.699655403876138
融資,136,118,7.697943732733908
通路,127,122,7.697153502047552
會議,126,100,7.689213587991976
研究,138,128,7.6829403654756065
表態,113,98,7.674682752538349
發表,124,104,7.673220724777585
協理,117,115,7.664439842117606
並未,115,101,7.651400257280564
穩懋,120,100,7.63804426822588
準會,108,93,7.612338255898002
收高,116,101,7.609633906773067
大台灣,109,67,7.601069597513703
可期,129,112,7.595415231774977
餘額,146,142,7.589455637606366
點台,104,103,7.589133707670697
自行,102,92,7.5802535795332595
控股,121,110,7.566389299975003
十大,132,114,7.561656844497151
將持續,121,110,7.552482212874952
漲停,113,104,7.547424816598824
國內,128,109,7.529672351865979
中美貿易,122,110,7.526835866948535
高峰,123,112,7.50848310013149
資餘額,139,132,7.505657013222356
城半導體,119,114,7.503889478011119
金元,112,92,7.503104570496907
再次,109,89,7.489724636432095
電機,125,111,7.487260538336153
日前,115,106,7.4858984672207605
電器,124,119,7.483924285597544
攻勢,112,96,7.479988758357655
放量,117,104,7.473035969583409
拉升,126,104,7.468102996652324
有利於,122,108,7.4590315636019895
聯發,140,105,7.449636145609634
干擾,120,102,7.447492148449652
億台,47,31,7.444744167945539
日報,90,46,7.443353664508542
大增,120,94,7.435140214048353
光電,108,95,7.431982707455782
採用,131,86,7.425829889451371
符合,116,95,7.420484570438368
電腦,128,117,7.419710191941052
研究部,93,92,7.4190257283496885
危機,118,95,7.415578577983174
口至口,109,67,7.414306327399715
休兵,108,53,7.411618894016491
擔憂,113,105,7.4101822835892674
謹慎,116,96,7.406887152320516
反而,109,96,7.4050972796391195
雙雙,113,102,7.4042942002611865
熱門,116,108,7.40229280704176
記憶體,115,93,7.3916762390479285
內資,112,103,7.387602039680106
狹幅,117,96,7.385277709196672
研判,115,101,7.38094829942378
不是,128,92,7.378306320568733
有效,124,106,7.372190932369534
攻漲,115,96,7.368622128576533
隨即,125,115,7.368074418043317
股息,126,86,7.367863510981573
不到,122,107,7.342791052813482
點盤,86,85,7.326936633267104
套牢,125,95,7.317645619708097
買賣,86,84,7.302716792505174
機械,120,112,7.298136689757208
大滬深,115,57,7.292120443036839
依然,105,92,7.290305572443793
熱錢,110,75,7.286376610240879
提高,133,113,7.273672094083361
主力,110,100,7.272626237878434
大江,97,78,7.262850354620739
消息面,100,93,7.261498955646712
品牌,137,92,7.257672319712804
元大期,73,73,7.2526895281971635
必須,124,108,7.252493109447368
玻璃,111,93,7.241097954985367
新款,118,100,7.239617076779862
問處,107,106,7.2370033100768145
股中,106,105,7.232875708079986
匯損,93,62,7.230609379245626
上櫃,127,112,7.224549166530512
護盤,109,64,7.191195321585227
其次,125,108,7.17555927436111
時分,73,68,7.172953787547058
紛紛,116,103,7.169867215742632
世界,110,87,7.154509753797569
第二,135,123,7.152128250465384
穩盤,101,86,7.131597917025369
觀察台,130,125,7.130108228040241
點大關,102,93,7.128860860825627
輪動,107,93,7.120037500893307
應該,99,89,7.116141191160072
股跌,94,78,7.1145339229575635
特定,120,106,7.112466909448081
高價,108,83,7.102635055869781
最佳,133,91,7.102101098873396
精測,91,65,7.102071701911739
基期,117,92,7.090026656022634
周五,108,86,7.086780167146407
情勢,114,99,7.067731971210238
單季,107,71,7.0482747815110685
電及,109,92,7.021391496078751
達元,93,82,7.020457821160169
快速,131,113,7.01605706517144
創意,115,94,6.997091639531906
純益,100,60,6.996587220568718
降低,122,106,6.99499196478477
然而,112,95,6.994825355013243
完成,122,104,6.984525752067476
第一季,112,78,6.977195701113979
恐慌,108,92,6.969901380090242
偏向,99,91,6.968191484220228
新品,101,76,6.956466268426311
出口,126,72,6.950418637768528
其餘,101,87,6.915539097518494
熄火,93,69,6.908916741735824
半導,126,101,6.892321067909452
同期,102,79,6.891970832380256
新鉅科,97,70,6.884511848092384
帶動下,109,101,6.881072363268688
態度,111,102,6.873493014365794
增溫,104,98,6.864116932343176
緩步,108,91,6.8605747381842335
指數點,78,77,6.8592652722667715
召開,96,74,6.846424700252684
不變,110,88,6.80994336034287
億元外,112,108,6.808011659756927
調降,103,87,6.80758307182994
不要,101,76,6.795216950003198
應用,118,98,6.7783213055160925
知道,98,68,6.774548982241042
