token,tf,df,tf-idf
出貨量,315,254,21.80380500193544
累積,584,233,21.761229742672015
數關,270,248,21.710045374212864
價題,292,250,21.637849749034167
暴跌,281,206,21.60794817336667
貨億元,252,250,21.605926283883726
友達,328,299,21.57548203922509
擴至點,298,181,21.5486309383855
將在,306,290,21.546017953817103
傳產類,313,295,21.538457048843735
科大,269,249,21.535946133262115
雙王,273,225,21.508127266677427
開紅盤,259,190,21.50471365681413
消化,304,264,21.50231161095557
本身,348,339,21.498834636201067
日光,280,244,21.489665180986442
演出,289,273,21.4528281865762
廣達,273,238,21.435174004607006
創個,299,261,21.431319125118012
王台,277,265,21.418711372664852
加入,334,306,21.41699070094115
漲近,262,232,21.41240566552411
等待,303,270,21.405851947319764
價值,341,254,21.405717684756908
帶頭,282,261,21.39094797506863
閒聊,122,121,21.369254777874204
局勢,293,258,21.36016306533818
一次,319,269,21.352099330243934
至今,332,316,21.345195788551937
電金,269,239,21.317498618674037
檔震盪,289,266,21.310585851940402
電子期,266,252,21.303064742052587
天價,262,235,21.29769795965004
擺脫,292,275,21.28982597601248
週一,278,225,21.28169498866789
點為點,261,257,21.27150751936902
台勝科,309,277,21.269936444585994
口淨,367,315,21.26434709763159
停家數,118,117,21.25915927303163
領域,347,289,21.253125738747936
穩點,270,234,21.252552285145775
電美股,201,201,21.244778611525764
聊台,120,118,21.243098637824634
上海,314,245,21.177976817131533
鋼鐵股,279,253,21.146966273897895
三台,244,202,21.13798651004024
高通,299,208,21.13734383703192
盤後閒,116,116,21.133639703535902
二日,259,179,21.09448511299126
迅速,309,284,21.05479154656037
有限公司,315,284,21.036950992805526
過去,335,283,21.034166710788064
百元,275,238,21.008653975533633
國票,317,294,21.00734754158938
季報,311,249,20.992997904030307
底部,307,251,20.972441287750303
低檔,305,263,20.96729315048738
受制,278,255,20.96351373160196
怎麼,251,194,20.91995491246516
人中,326,325,20.910863677180746
可能性,290,260,20.897204701338314
翻揚,289,255,20.886597968027832
本波,295,252,20.87628354262213
就業,302,247,20.872166250441886
下午,263,234,20.848177589075434
第四,422,413,20.81693714377792
買氣,276,253,20.681971685732826
張外,419,417,20.65314749876286
美貿易,296,255,20.611245920249445
單則,200,198,20.57842858289379
完全,310,283,20.569801734434677
不能,336,288,20.55090352466277
新增,314,257,20.534371981357648
這個,340,229,20.489755117137506
跌落,293,241,20.42065920131888
中旬,287,264,20.419221818375416
請益,133,119,20.40872914683816
資台,416,409,20.388684604451868
一下,224,174,20.36727250825304
加劇,284,262,20.361146839845627
展開,274,252,20.321727562980932
全場,260,233,20.317472140794674
正價,246,186,20.31138545992696
而且,320,272,20.31102842480851
年前,299,238,20.305997093032737
多數,279,254,20.302015317345266
中漲,236,206,20.300019875093994
股收,254,237,20.283304103705735
一口,279,235,20.278811100576768
公投,266,171,20.277739987900734
點以,282,271,20.274839705245274
指數來,196,196,20.270483104375327
本土,283,245,20.261146507381035
光學鏡頭,261,213,20.25895247047647
指選,112,112,20.23996956020548
觀察盤面,370,366,20.23705302289378
收台,254,243,20.235676057068073
至少,326,286,20.22925491085062
豐金,281,250,20.21162447114932
鋼構,270,229,20.178676839424668
金國,252,226,20.149718061684855
階段,292,263,20.078213772306444
上游,285,253,20.049091067112332
開高震盪,259,236,20.00357062971872
土耳其,279,134,19.994664846545586
股撐,239,216,19.978482477221675
學生,266,257,19.977867366228303
平台,302,251,19.96740563788485
創友,233,212,19.96485124026252
實質,229,202,19.95354009365837
基購,546,86,19.94819564752414
綜合,287,258,19.94717427197564
國安,274,151,19.929412173836052
宏達,289,249,19.921776340910156
未平,317,227,19.89414725387794
特別,305,281,19.880481142983882
像是,271,232,19.85991825119445
打入,275,255,19.837248612242234
光通,280,235,19.823970531461
雙方,294,254,19.82317198272797
加大,281,266,19.82045198095992
達點,254,239,19.812167927638708
禁止,310,304,19.797544441550812
光電類,303,270,19.794867096190988
子公司,290,253,19.770430956412394
反觀,270,258,19.748475489778873
點上,209,203,19.74510484274098
遠東,321,264,19.734906319756217
拉貨,253,237,19.733340533507647
收表現,259,234,19.73026461196562
小心,258,225,19.709775821554377
觸及,246,230,19.681398945645068
燃氣,260,256,19.664725307498976
出爐,259,242,19.662167616752676
不再,285,259,19.631147476987937
光股,247,233,19.626482047175262
應商,288,226,19.61703818662765
較強,288,250,19.607397710350714
期收,190,123,19.602252300125333
裕民,249,209,19.56744593980306
金兆豐,238,210,19.510975713003894
估量,211,192,19.50965277233022
消費,286,236,19.505460117112655
跌深,279,260,19.501762102255043
開口,265,239,19.4738448148126
希望,312,259,19.458483429425442
預購,252,179,19.44147638414649
新藥,254,214,19.431091573400685
電台積,168,100,19.423074406622323
齊揚,249,235,19.422509159128616
股成,249,238,19.422074914574257
消費者,269,229,19.389588459244212
醞釀,274,236,19.38445168473787
將維持,263,243,19.374100687992996
股多頭,272,253,19.36454673304195
店頭,233,212,19.349310635143823
本月,264,237,19.335022339557323
風電,246,194,19.263329073683774
類股則,248,241,19.255170867673776
脫歐,251,181,19.237251857551435
路透社,203,72,19.234974196323044
股大盤,226,196,19.231525318735578
縮減,276,261,19.230209141698303
一樣,303,250,19.212150938293167
新金,263,252,19.197693870444624
將成,262,247,19.182184603231324
股相,241,232,19.168939822149472
月初,277,251,19.1381789709374
合一,249,186,19.112726424646784
非常,297,241,19.111218716444572
黑棒,239,230,19.1104104916647
排名,243,209,19.104883280155356
發動,257,227,19.104717991043398
方式,314,252,19.104185682338375
印度,284,207,19.09625668111381
爆出,236,206,19.07846865495212
總統川,256,246,19.07839190280698
續強,242,232,19.060684789951562
再創,250,229,19.05634245510546
價大漲,246,230,19.048186563714236
月台,244,221,19.022088875327327
橫盤,225,187,19.01945407479723
微幅,236,214,18.989102121160812
仍須,262,242,18.981528363214352
現量,240,222,18.969658078893826
擔心,275,250,18.966229794395392
倉淨,231,221,18.96125657859808
永豐期,283,261,18.941439922315183
健康,286,234,18.936161237546216
月季,269,224,18.934481545327927
盤堅,283,218,18.933083838471475
加重,243,219,18.926821220210694
估計,257,230,18.92552392588827
開賣,251,196,18.905240847344512
國巨華,236,222,18.903536423340462
石油,259,235,18.900825046821637
辨識,281,184,18.90009481021882
電等,251,238,18.860730328984037
改變,271,247,18.83193766503161
亮燈,252,240,18.830778693016292
庫存,280,239,18.825326909193553
帶來,264,255,18.804046745923124
法律,293,283,18.79240763170184
壓出,257,241,18.789825990538706
回落,237,218,18.784983095573512
降溫,243,214,18.774564432583315
解讀,270,238,18.761593689766794
組裝,239,205,18.747815998748496
週四,249,219,18.74106233483698
可持續,261,228,18.734167975048507
量值,283,283,18.726493002612184
動作,260,237,18.71011337176615
直逼,259,215,18.709703200094285
調升,263,234,18.691812065363425
光學鏡,253,217,18.66973717232004
宏達電,239,213,18.639377012153
否則,251,240,18.62633437011406
億元融,367,289,18.6228013524251
未見,279,261,18.60882566897966
同致,241,206,18.605662393021884
檔個,238,206,18.597576934949576
升級,266,205,18.595245280312245
兩岸,260,219,18.585285881125944
有人,245,167,18.56313762812796
費城,229,224,18.551988455093397
這次,271,217,18.55112922758187
強力,250,229,18.540029590628567
距離,249,214,18.533691474060145
調漲,267,241,18.507119908201823
第季合,248,179,18.50229927544221
現漲,245,237,18.478976782892463
光光,235,220,18.453380529587754
摩台,226,182,18.452493049002964
如何,280,237,18.451917671383303
容易,276,236,18.39557938789843
榮峰,208,208,18.390887074542682
韓國,271,249,18.377391761481235
自結,231,197,18.377154096422103
期均線,258,234,18.348462717984017
葡萄,259,209,18.33658772914444
外資持續,236,228,18.314578590759957
漲表現,290,274,18.30442594672352
千元,212,162,18.30095579592322
億元盤,214,214,18.290879114913466
順勢,235,219,18.26533426527136
英特,264,214,18.236786651031988
不但,236,224,18.215975969567456
低點點,239,201,18.203646583808478
方案,298,230,18.19983299149071
搭載,273,204,18.195925159025155
大利,249,199,18.19544739031075
利基,265,241,18.194486753127176
小黑,239,206,18.16559867399452
師張,224,216,18.1602728595254
昨晚,260,230,18.159046468404522
分歧,234,214,18.143559589867277
攀高,226,207,18.143545168664353
要求,288,239,18.134967337344655
前日,255,234,18.13235737206631
廠商,271,222,18.130339808322656
近百,218,188,18.12355439367056
將有,263,252,18.12092361081812
有過,204,204,18.115279632129294
晚報,302,301,18.114762984169403
恐怕,255,220,18.113133546517695
新廠,258,194,18.09692451948376
重啟,241,213,18.082313729680955
資金動,284,250,18.08157807224339
權未平,270,270,18.06295979140686
金等,244,241,18.05999085023637
補漲,238,203,18.051378560087308
四台,219,188,18.049007703489533
原先,256,230,18.04871929072718
電盤,197,194,18.019464767577684
自動化,250,211,18.01748492171256
一旦,268,246,18.01381003161214
浮現,245,223,18.00869204774585
三鏡頭,234,111,17.989136120478886
歐盟,248,194,17.986109884919735
中秋,213,141,17.952943931303547
營建,222,208,17.949528994397287
中場,239,217,17.934248580683466
推動,266,237,17.920881841133465
刷新,218,199,17.90570424693453
高度,251,231,17.900797019326486
這是,285,216,17.892588263898368
系統,290,226,17.880432955035126
措施,263,210,17.877920556336722
及鴻海,217,201,17.872956172378668
攻克,222,199,17.85830717735824
董座,248,207,17.841172070185152
現在,257,191,17.827212823253575
留下,249,226,17.821434490240488
殺盤,228,205,17.8186869897131
光玉晶光,207,197,17.818453490800444
指選擇,264,264,17.814572345776924
保持,245,214,17.799198400190026
季度,230,189,17.79217712870448
價表現,226,218,17.78669090076416
實施,265,238,17.78363087529075
心理,258,204,17.78238676509417
股如,270,248,17.77579538887867
熱疑慮,197,197,17.764624606412816
得分,194,194,17.760388576985733
首日,242,216,17.76036409687362
攻頂,224,206,17.757308811483146
責任,269,267,17.730681733071698
議題,269,244,17.729430122120444
不大,241,218,17.71310056355319
千億元,220,192,17.71175719949547
點但,238,229,17.70395523396759
出金額,369,367,17.682102580153657
攻高,231,217,17.68029703011797
追高,245,230,17.675582652200724
減資,230,184,17.673003502273374
支出,263,223,17.67265186111439
股國,227,215,17.659680371466038
摩根,227,179,17.656575313761046
低價,230,205,17.61970651500212
精華,222,177,17.603750359463863
一超,254,232,17.563175633389026
壓力區,232,200,17.56149461145323
先行,229,215,17.559610874773846
效果,245,217,17.556450088057634
華爾街,206,130,17.553867534062274
一天,232,201,17.55002335518145
信驊,219,175,17.54768224515993
企圖,225,215,17.546254593199773
最快,262,237,17.513585079154296
股輪動,225,202,17.505105820459733
提防,229,194,17.46180563148069
張數,192,138,17.458210535865604
穩步,219,202,17.447871825143118
開平,229,208,17.423658385685993
吸金,224,189,17.408710319685287
新產品,255,228,17.40859609682831
收益,259,199,17.393806317907806
十年,274,201,17.39084833072083
我們,288,184,17.353946557116974
各報,261,261,17.351071026803666
超眾,219,176,17.337098013876712
股匯,221,196,17.33013277683141
資自營,229,227,17.31438356245052
減緩,242,231,17.310205819449173
虧損,252,211,17.309074689233366
決定,281,246,17.29125688129064
恐過度,188,188,17.276767859961705
意義分,188,188,17.276767859961705
腳步,243,216,17.275055125290013
聯邦,200,186,17.251267355768622
下方,226,199,17.23862738515773
歐股,213,194,17.236657972480923
轉型,258,232,17.233132326185704
最好,227,192,17.222274413950803
日線點,195,151,17.209800555216834
為主,192,186,17.207412933041336
反倒,222,206,17.20672723129035
上季,227,190,17.20223932310892
專家,254,227,17.197078584740087
華通,231,197,17.171302224898643
京城,230,173,17.160461150812484
普爾,178,166,17.15811406897667
價股,214,181,17.150928597298382
時序,233,225,17.142140544715783
意味,230,217,17.132409641390804
效益,240,225,17.108599090591504
銷量,235,195,17.106336529956536
首次,244,218,17.090595767220417
中小,233,212,17.082638102596558
超大,192,181,17.078890729788398
資期,229,217,17.039372749928077
款本,490,98,17.018837010603974
達成,242,218,17.01382414544689
前台,210,201,16.998195541454756
萬支,214,131,16.97481035782394
國家,254,209,16.959305908546558
光月營,184,173,16.95722216916694
五台,208,170,16.953034254234915
指數表現,224,205,16.937419652213677
挑戰前,213,179,16.921081820085142
節錄,255,251,16.92104446366024
費半,229,213,16.906120526497816
開市,201,133,16.898812540539492
轉載,251,249,16.870983165982057
金開,231,226,16.867588641290915
有意,227,206,16.856065849944308
登上,211,197,16.853759233586317
偏低,225,206,16.846952549240143
未經,252,250,16.846340729982618
點的,215,205,16.838630010484902
速度,241,230,16.83550759254304
此次,247,213,16.817830783130688
減弱,206,196,16.81718533659832
金像,221,196,16.815432942289764
難度,234,214,16.814871202046337
矽品,223,169,16.788338945710233
這波,212,189,16.78157363354898
召開法,216,202,16.771443544633794
工作,237,172,16.762209622792366
金大立,147,142,16.752021457946153
不作,250,248,16.74310867513258
不負,250,248,16.74310867513258
本資料,250,248,16.74310867513258
版權,250,248,16.74310867513258
風險本,250,248,16.74310867513258
由永豐,250,248,16.74310867513258
晨間,239,237,16.73439217488662
橘子,189,154,16.733998226159585
人工智慧,227,189,16.712939204076974
流入,221,183,16.711179411280753
增長,248,205,16.707106746240648
結賣壓,206,195,16.674969061391156
經驗,252,226,16.669914160163877
機器,236,187,16.66030823616539
兩日,219,206,16.65257709705032
點火,203,186,16.635275592523108
達以,148,77,16.62457588600038
精材,201,167,16.61186715157962
資產,257,222,16.600202449574937
光漲,179,174,16.568128339735374
大舉,224,210,16.567988430696644
零股,168,65,16.564628546343496
電聯,194,189,16.56400436753111
調查,251,196,16.549343338899387
聯詠,238,192,16.548041703464914
信昌電,208,194,16.501568509144207
環境,239,218,16.492166527323857
減年,195,127,16.484982843126964
點開,254,253,16.477006979689794
刺激,226,200,16.45923311483868
神盾,208,171,16.446543765798122
週二,210,181,16.442429997194782
頭廠,218,179,16.440273357884756
大毅,214,186,16.439751326943107
含外,217,215,16.43777496980531
當中,230,210,16.437130923500003
近來,212,206,16.431973673456593
小型,226,169,16.429124213483284
穩住,214,202,16.428105227093095
架構,214,187,16.414150954248523
各期,256,183,16.406712849349123
電信,223,197,16.397543670347805
財測,210,184,16.382986463912502
體類,233,216,16.376513945067366
股後續,244,199,16.372441224711427
密集,209,188,16.367125198059647
協議,226,186,16.36168274137679
才能,253,234,16.350433102810115
避免,251,225,16.340570734005315
提出,241,219,16.339615755380507
觀察買權,239,239,16.32437918094572
略有,208,190,16.319915522128284
漲多,198,183,16.296404192086644
康控,212,186,16.29588325107319
負面,242,190,16.29153557204998
點選擇,238,238,16.281089113079975
一周,244,196,16.275306263453807
亞馬遜,232,205,16.26749444569911
動向,206,192,16.237045448272788
中台,184,176,16.23613676272082
其實,253,204,16.210422773865144
扣除,186,175,16.210286090917233
聯一光,196,184,16.208949683654826
早報,174,174,16.20607602996993
引爆,214,194,16.19524498480334
土地,260,122,16.193586254602085
股強,205,191,16.18046116953131
仍有,201,195,16.1759380176295
劇烈,212,199,16.17156584825894
田裕斌,149,149,16.158754724141303
支持,230,213,16.15083123165957
破點,178,164,16.14890798677529
居多,213,181,16.145253466284316
攻堅,207,187,16.136573380212166
多家,226,212,16.11035356313224
難以,219,205,16.100258546931375
第季營,204,168,16.100228194350738
大宇,194,168,16.09438420320262
期現,172,171,16.0891693592322
回測點,196,170,16.086333349359258
引領,193,187,16.075410315925524
光將,201,193,16.071772103309776
可見,221,207,16.066679435610187
必需,242,236,16.058244454839276
元大,206,187,16.057036047559965
多架,232,219,16.03226918542592
台光,208,177,16.026948766297263
透過,261,220,16.018495400627867
新手,187,173,16.01614007985877
觀光類,208,178,16.015081554511237
數字,210,182,16.014055162584064
建設,225,179,16.003500061603006
點收點,161,151,15.993056814079248
擴張,220,184,15.97981902087101
下修,212,196,15.972583266932922
型態,215,186,15.963877383159199
即使,224,207,15.961682820836984
媒體,222,177,15.959748169397404
技股,214,197,15.94311996875994
氛圍,214,201,15.942570892582149
大致,220,206,15.941146048502553
能力,265,221,15.932325631228938
點區間,193,170,15.925325564551773
角色,213,194,15.918943004492082
程度,233,224,15.909683576012402
獨家,178,121,15.895014604124725
情形,216,173,15.885273687353386
匯市,190,169,15.863001341228737
兩天,209,195,15.843886382434109
獲外,227,194,15.831620017682148
手中,219,206,15.825883143097567
股短線,205,197,15.82226488361565
進駐,217,203,15.816052262964288
投入,256,212,15.806182621661415
制裁,228,184,15.802118835148022
接買盤,213,208,15.794007814119727
零件,225,194,15.790842529210307
本次,231,163,15.775688052563085
雜音,189,181,15.772994193183997
評估,219,196,15.758590023696508
價量,206,191,15.72404088252817
頎邦,200,161,15.702195668882382
萬股,575,57,15.694612102673577
停鎖,208,193,15.682772990250868
上市公司,214,170,15.67681928228727
滿載,200,173,15.673642317705323
四寶,195,186,15.671656274421155
前三季,204,136,15.67076273539194
光亞光,176,161,15.666980273259858
三天,188,166,15.658415747859049
師顏,194,194,15.646677675832494
逸民,194,194,15.646677675832494
一根,183,175,15.639376746110605
電漲,168,163,15.604601110516551
陸資,134,111,15.603077356911196
例如,249,203,15.580426299245069
高出,203,184,15.579028900698985
增添,211,202,15.549884784166872
月合,175,145,15.544747348242593
一點,194,171,15.544161206217085
股在,198,198,15.54077978260888
世紀,219,201,15.522297148157715
繳出,201,191,15.518555809312362
外資圈,194,142,15.513307042922234
存在,212,194,15.511952353660975
前夕,196,184,15.507176533537056
自月,201,191,15.499339935811236
日股,186,179,15.494620732864453
分類,168,141,15.483291419421892
加以,198,158,15.47849152738062
建中,139,138,15.478012885015769
電子業,221,194,15.475498102673056
聯網,222,193,15.4586827140099
日日,269,210,15.453950653941957
缺貨,216,201,15.44861945324485
十日,214,170,15.428627546417307
舉行法,192,180,15.425249859247742
股大立光,169,167,15.424004558865333
不小,195,187,15.400059488502983
元漲,163,139,15.393451404580416
未有,210,198,15.393227140052293
正常,206,182,15.363643635279246
報酬,249,122,15.36160547428399
化學,190,178,15.360822860920601
亮點,196,183,15.359991976782085
淡化,201,170,15.352231911391002
花旗,203,140,15.349605231001517
紅棒,185,177,15.340117864221297
壓低,183,172,15.329604130259106
鎧勝,205,191,15.321796434823229
值縮,188,188,15.320435674408527
攻擊,187,162,15.32042788560782
三個,216,200,15.319510570161322
上點,177,159,15.314741901166517
創台,186,169,15.308806156668561
下旬,205,196,15.299377516926647
紙類,193,181,15.297485340775017
點間,199,178,15.277840033613925
中止,202,171,15.252119723859588
信昌,197,186,15.235933280867602
卡位,188,172,15.23467423016247
現開,178,169,15.234026190495149
端午,177,102,15.229491082118582
潘智義,144,144,15.222446944964625
股日,176,162,15.215334472375066
為止,232,213,15.208600279774627
聯手,195,180,15.208182754218088
流出,192,162,15.205758670972799
億元大類,164,164,15.202921531303906
理器,198,165,15.198070638621788
歐系,174,113,15.189450450018892
能為,306,306,15.186310127547205
點全,218,218,15.182892239918061
模組,222,168,15.173454532342046
不俗,193,186,15.164716525935361
北韓,189,145,15.145381740933006
有些,205,167,15.142408526829175
大購,334,82,15.137232187491971
連黑,187,162,15.132304832087948
入股,204,172,15.119694825551765
星光,186,156,15.118590798568126
金兆豐金,189,179,15.11816715722016
電類,206,198,15.1062558181508
觀點,142,138,15.091367250826153
值得注意,204,198,15.084352502193807
全部,224,204,15.05510965722057
摩根士丹利,185,124,15.050473905156226
填寫,227,222,15.049216543500968
兩年,225,200,15.047180996684583
榮成,186,168,15.046569474765672
日經,176,173,15.043122282208296
月均,198,174,15.029260240528176
下游,218,198,15.01989346186658
離岸,190,155,15.010812922791272
攻防,182,156,15.00864538322174
融資餘額,176,166,15.00796569260816
經過,213,204,15.003339239905532
電開,161,156,14.997653739433094
走升,196,181,14.992846772181455
華邦,207,191,14.991976981345658
報點,162,121,14.988422134825424
行動,223,184,14.97337074960588
金河,171,49,14.96577195994486
下去,183,166,14.962139174079486
亮相,182,156,14.961409796506969
發行,218,127,14.956629596159177
簡單,235,207,14.936403328745204
結賣,196,186,14.916483815369821
擴產,200,167,14.901540080855028
流向,178,170,14.879837021267443
外資及,146,132,14.867454984682006
盤後台,154,154,14.86128426593394
歸隊,169,151,14.845091924308754
邦特,173,130,14.831516193111598
統一,188,165,14.827180743181755
盤下,182,169,14.813312879971077
利益,203,174,14.811249056521705
點費,188,188,14.788377333980824
台泥,196,170,14.777964160163043
以點作,199,187,14.768314376320934
公開,202,186,14.767098235456132
討論,220,178,14.760381708393473
增為,176,156,14.759371119672839
也將,201,193,14.755673398198255
一統,135,75,14.755402711364388
優股,195,176,14.75006576057701
黑台,170,161,14.744734600194903
獲利表現,208,201,14.73278897679119
股來,177,173,14.731314594860724
差不多,176,139,14.720980566899765
領軍下,175,170,14.716260868879345
彈升,196,180,14.71516031125387
創近,193,183,14.71321033461561
發揮,177,170,14.7079870887691
接單,194,177,14.696567966415449
江明,141,141,14.685932398836671
中大漲,160,136,14.676235875692477
時候,193,131,14.663066013351427
控盤,188,174,14.661994908994716
光開,165,159,14.656112192342592
財經,172,141,14.655049019993703
各位,126,88,14.652577700396531
億元類,247,247,14.650671738035285
中裕,182,165,14.623893068089615
最後一盤,163,131,14.613742200515162
營收表現,187,178,14.580216968461269
光聯,165,160,14.557475328942083
光燿科,202,102,14.539425901260584
處份,182,89,14.505132026635717
累計前,179,161,14.500772825431524
股價續,178,163,14.487233168935324
威盛,197,176,14.484730749867833
雙虎友,176,172,14.480034654689158
現震盪,184,173,14.475063517114572
上緯,197,177,14.47273515140881
促使,187,169,14.472096497007831
過程,192,163,14.470408396168075
分鐘,174,151,14.467544252227773
超級,193,163,14.45609225248135
還在,175,158,14.454268028018028
報晨訊,205,205,14.449718143762949
加溫,180,172,14.423516392959728
之際,189,180,14.422767211108516
零售,196,173,14.416517689787245
撤出,176,149,14.409986503024102
只能,199,176,14.407564678613802
小米,213,135,14.404360943633032
另一方面,199,186,14.39892670235688
那麼,194,158,14.391519852366535
韋樞,158,158,14.384892902175899
業者,210,180,14.383607514573788
交投,174,160,14.371630116440404
點不過,185,174,14.370366559131638
看點,175,154,14.365960139768903
報元,120,77,14.365468476345148
過點,173,161,14.355943365603883
走向,175,163,14.331181041083928
貢獻,186,174,14.31458051568492
股當,193,181,14.313332899767108
糾結,187,170,14.302922887416251
理由,175,140,14.298964375860306
具題,175,167,14.289558560699017
休兵,173,108,14.284493725253471
為元,153,139,14.274868306406598
凌晨,181,163,14.273671439369513
權波動率,122,122,14.273287217199249
玉晶,178,165,14.268913407455218
大通,180,143,14.262232589929988
小弟,127,59,14.261996713511428
亞德客,177,157,14.255030488912931
欣興,194,179,14.253997567312133
轉機,184,173,14.248048212987158
展現,178,176,14.243675648473177
供需,193,182,14.23573757512289
陰霾,175,166,14.228599981422022
今晨,187,147,14.223382073843059
宣告,183,171,14.216130953888554
賣出,320,121,14.18869959805926
針對,202,195,14.187984447274681
警示,334,134,14.186457590736413
難免,185,165,14.184619168066263
僅有,180,169,14.167206500062536
回跌,169,152,14.149379016590679
甩尾,167,136,14.149092190048705
亨網,159,159,14.145356207781727
上年,188,171,14.142148844059001
億較,200,200,14.134625874357877
單位,301,235,14.133930773652274
指口櫃,68,68,14.133317811294967
觸控,178,160,14.125704434089354
新政府,171,120,14.124531478371376
周轉率,169,54,14.117437065613005
連袂,160,146,14.101753325529014
家族,180,129,14.092150419863396
條件,204,178,14.075090514332805
解決,215,168,14.072237476369528
分道瓊,141,141,14.070250035194945
封測,193,173,14.058833902136715
蓄勢,166,154,14.054647161287646
這種,203,154,14.04406656025475
挑戰元,170,156,14.041965630351271
通訊,196,167,14.03500740604181
使用,217,167,14.033194261373273
碩禾,172,151,14.027759112701387
股籌碼,153,153,14.019911111014027
光電股,161,156,14.01707528416426
上檔,183,174,14.014008630141415
一檔,168,135,14.007027413356633
研華,142,120,14.006689338017726
東洋,126,91,14.0062589539293
爆發,185,175,14.003711763910651
同月,153,123,14.002964313476186
股鴻海,146,141,13.979247132631286
穩萬點,157,123,13.973663327520761
採取,197,187,13.97129123497919
起來,182,160,13.965702476636553
外資動,166,158,13.94718983929356
下震盪,161,148,13.943013477920664
背離,169,148,13.939956211351522
營收將,161,148,13.93972280109966
仍屬,176,168,13.93558619298366
印刷,160,130,13.93272645927394
雙虎,173,161,13.929305276684204
差由點,125,125,13.91991110753891
電可成,141,132,13.914505635900918
金漲,136,111,13.887429367284875
大單,162,148,13.87972570269033
低量,164,134,13.875544619042202
報在點,156,156,13.873001056520192
資本,195,176,13.860178057767936
發表會,173,151,13.857101062139638
紡纖,172,169,13.856611890224546
碼口,149,137,13.84354963908787
車載,188,114,13.84263391580577
申請,191,164,13.839835173048563
多少,194,144,13.835100450596316
各大,162,153,13.831274154942678
具備,192,173,13.828421042184278
資及,137,131,13.824823687184747
外資現,156,149,13.82448807669965
顧德,180,178,13.820315165008427
回吐,166,151,13.817720440982116
有待,175,168,13.806358245612909
房市,170,150,13.800363981550863
海上,132,128,13.797738538659459
聯亞,145,125,13.796616565220763
乏力,156,137,13.79174449363927
動盪,184,159,13.75701047473559
金管會,212,156,13.73882630931864
導入,196,150,13.726193764294033
風操,173,166,13.723251576717763
契機,172,154,13.720663986057373
一些,192,154,13.71439066007681
放緩,175,156,13.712143244353555
作用,163,154,13.706575906708363
六十,452,89,13.70601408854185
密切,175,171,13.695629682651843
評台,108,106,13.68478000384136
看元,164,153,13.682022225263205
昨夜,151,135,13.676666351888956
明確,180,167,13.665828389323277
聚陽,166,148,13.659991760329339
這也,188,178,13.658937122083408
數漲,139,120,13.652359599888886
多台,164,154,13.640026010774447
停止,173,154,13.631586225649523
角度,175,165,13.610010994185792
放空,143,89,13.592212573860126
收創,164,151,13.591781112030977
震盪盤,162,159,13.591708704607573
因而,175,159,13.584828086485137
點股,161,157,13.58382386852679
中華電台,108,106,13.583366662318081
中美貿易戰,184,168,13.561447027653726
東會,162,124,13.559938999825366
股回,155,145,13.553317074965582
連假,162,144,13.55138622130379
興台,171,170,13.540050203768248
下檔,177,173,13.532865716174408
相機,190,114,13.530351826510259
延燒,180,171,13.524024358807964
股震盪,157,148,13.523957396478156
回頭,167,152,13.51921677365478
資買盤,180,163,13.5097581561931
指紋,183,120,13.491449530381695
光領,148,137,13.473618288169332
電動,175,160,13.468697020818214
連漲,154,140,13.44302657777388
無線,169,144,13.431549912248943
台化台,152,131,13.427747482085417
協商,193,149,13.423160274282846
稅前,177,145,13.41619978601688
二台,145,118,13.414590948763845
基本,181,149,13.410913818382035
顯現,187,176,13.408783246330527
泥亞泥,156,136,13.400005745391413
中股,158,153,13.391961273070196
退出,170,145,13.387874246198333
進度,181,155,13.386275941218514
季底,162,136,13.378021664760633
伺服器,177,153,13.369217056257552
訊號,173,159,13.35924275655268
可惜,171,145,13.35907337997252
分國際,130,130,13.347520546996869
受限,155,129,13.344418756392194
理事,137,126,13.337663412913326
股均,194,186,13.336542709278126
一般,208,174,13.336124583493215
回歸,173,164,13.335331271940408
林燦澤,165,164,13.32257944518383
發現,200,154,13.319934380220753
張陳浩,143,108,13.315974740517163
以個,155,147,13.313019481194116
跟上,162,151,13.312424232436795
光上,138,136,13.305408637890132
週三,162,147,13.30498687431782
顯著,198,163,13.285801564995852
帶領,158,156,13.28020398557773
電上,139,136,13.279196012422814
考慮,182,162,13.264821268576089
短均,167,139,13.256667759805103
重申,165,120,13.242251494410866
重登,151,139,13.241675405056528
股龍,167,166,13.234173496623466
股較,159,151,13.23137055700731
台航,157,128,13.228605240476712
突圍,153,141,13.226666270570336
降息,163,110,13.220378640424567
本日,422,107,13.217130186081391
中航,163,145,13.210207679192411
螢幕,179,131,13.203706652718452
鋼鐵類,170,147,13.195439312060946
跌家數,167,167,13.190739139430464
推估,169,164,13.183759699048064
嚴重,180,162,13.153726824398849
地位,181,167,13.147957494626246
暫停,160,135,13.14486765172967
徐照,166,166,13.143696331808776
外銷,166,150,13.136376855546017
基本上,184,159,13.136119730554089
轉盈,173,161,13.128820746569572
解除,164,141,13.1199288171889
大戶,163,138,13.087027875497114
最弱勢,161,139,13.083485921084625
觀察漲,165,165,13.082568924886832
貼息,150,116,13.077855490581872
能夠,187,155,13.077437527636885
股點,159,149,13.069345981580518
這類,165,117,13.062166545776758
資調,149,140,13.05278467850987
