token,tf,df,tf-idf
立光,11,9,0.8995970111338685
整數,12,9,0.8994774011007807
台化,13,10,0.8986687645667981
動下,10,10,0.8979461579611909
回元,6,4,0.8972733998727588
能夠,19,14,0.8971978688231268
任何,14,11,0.8967868553174717
處長,16,12,0.8954794283443426
權證發,9,5,0.8944368963018402
創新產業,12,7,0.8938239839123373
先行,13,12,0.8934840197130958
公告,13,13,0.8933666938155593
一片,10,10,0.8933097760626615
停板,11,10,0.8919293518830942
大同,13,9,0.8919136308482682
強彈,10,10,0.8910773803663737
以奈米,13,10,0.8907823139064409
招募,14,6,0.8895107457114033
案件,17,11,0.8893254289433127
儲祥生,7,4,0.8884905393086882
評價,14,10,0.8883365773071032
連結元,9,7,0.8876637059072132
比為,9,8,0.8875206013065869
體業者,16,13,0.8873702270067891
偏空,11,7,0.8867020945576513
連帶,13,13,0.8866928557148884
籌碼,10,10,0.8866151993492688
生技股,10,9,0.8863919581617397
第一季,10,4,0.8856707868882512
文教,15,5,0.8848925628905139
事業,16,13,0.8839842459357433
鏡頭,12,9,0.8831061680132777
雙方,15,11,0.8830040262579057
填權息,9,5,0.8829730236481905
韓國,15,14,0.8825920037359344
相同,14,11,0.8808523362328418
位居,10,8,0.8792276714919778
營收達,9,9,0.878012639643217
矛盾,16,9,0.8778052320798077
觀盤,9,8,0.8774857449884994
競賽,12,4,0.876993213791615
將來,11,11,0.8745930417770748
擺脫,15,13,0.8744283863060386
去年底,11,11,0.8736410080503088
一季,13,12,0.872149039133625
暫時,11,11,0.8716710943411098
政治,14,11,0.871503435552707
高市,8,7,0.868919709671748
亮麗,13,12,0.8688604184988296
將維持,9,8,0.8684751991302587
邁進,11,10,0.8682763814171572
強力,11,11,0.8665609053788781
元漲,12,12,0.8664245585303056
發酵,12,12,0.8660060682686588
達兆元,9,9,0.8658367198310725
事件,12,10,0.8657816499242418
僅次,13,12,0.8657207583027922
台廠,15,10,0.8654677595420383
谷底,11,6,0.8653118538978001
高標,11,8,0.8644465317397617
當時,20,14,0.8644296309364212
中台,11,11,0.8636444367114406
管理局,14,9,0.8624534055343177
攀升,11,11,0.862210596055873
中資,14,4,0.8621500041015964
雖有,11,9,0.861511080412581
迅速,14,14,0.8612846088909488
工廠,17,12,0.8612040920024808
基準,11,10,0.8608565918038109
進展,10,9,0.860045952799749
資動,10,6,0.859605161550355
機電,10,10,0.858972355166234
歐美股,11,10,0.8589473533085018
典禮,11,9,0.8588704994995114
條件,17,15,0.8578621366860993
光則,9,8,0.8576639662206809
中性,9,6,0.8570308457301709
少數,14,11,0.8568541490258214
認列,9,7,0.8566617591134703
調至,11,5,0.8548564626870476
缺貨,11,8,0.854589290396158
五成,11,9,0.8539203616046358
股期,11,10,0.853823277531767
工業局,14,9,0.8535272801882878
紅翻,10,6,0.8522246375647352
硬體,20,13,0.852220243884618
曝光,12,6,0.8514988009324365
保德信,11,7,0.8513569824851608
網站,14,8,0.8499202610401705
確實,14,10,0.8495661001571486
大股,13,10,0.8493735686556294
登上,13,8,0.8491429863018053
一大,13,11,0.8491236845887282
技術面,11,10,0.8487141166037775
發行,16,10,0.8482805942139903
推手,11,11,0.8474980357452387
自行,17,13,0.8474586211044497
作業,11,9,0.8471624751530552
交通,14,12,0.846815791886116
紫外光,12,9,0.8461838788496064
低迷,11,8,0.8446147278974767
最先,12,12,0.8439997022177965
新光,9,8,0.8437409942836652
升溫,12,11,0.8434792881269279
電不僅,10,10,0.8429383399101886
外資持續,9,9,0.8428985059661162
快充,12,2,0.8426799014444254
表態,10,10,0.8419694951556452
貨幣,11,10,0.8417403149698467
動作,10,10,0.8415115447181973
造紙,8,8,0.8410773189367812
雙雄,10,8,0.8391109824349698
走升,12,9,0.839096206119134
拿到,14,12,0.8385421934937823
資政,11,4,0.8361425054005895
矽智,9,7,0.8357027299058273
收益,12,8,0.8350023485169975
打入,12,8,0.8343251314317464
兩位,11,9,0.8342850901875203
退場,12,10,0.8342578255918771
力旺,8,3,0.8341877163553851
收低點,10,6,0.8338770802717907
展訊,8,3,0.8306361115820659
多年,16,16,0.8305170141984126
比值,13,13,0.8291716571959055
震撼,13,9,0.8287789681075625
排除,11,10,0.827591061797659
月份,9,8,0.8266056330887697
虧損,15,7,0.8253544447089355
匯出,12,7,0.8237830290586958
優異,12,11,0.8223728684265761
股后,13,11,0.8220016726009701
真正,13,10,0.821857969736639
情勢,11,9,0.8208372975512823
大舉,11,11,0.82051076951857
施振榮,17,7,0.8204054526865596
對台,10,9,0.8199438408799609
一波,11,11,0.8192530490741251
休息,11,10,0.8189751333531647
獨派,10,4,0.8183251066040524
費城,11,10,0.8180130103656035
而是,16,13,0.817990062617905
轉進,14,10,0.8171446203634548
接棒,9,8,0.8168246043596001
第名,12,11,0.8157347258400494
生態,11,6,0.8154365088397473
傳產類,10,9,0.8153615631513011
熄火,9,6,0.8147091040002633
重申,10,8,0.8145625706844328
採購,14,12,0.8136283716795342
中場,10,8,0.8135237135886134
撐盤,10,9,0.8126993120395736
基頻,13,6,0.8116083082381876
矽谷,16,11,0.8112631367492301
及第,10,9,0.8098701624731701
逾百點,11,10,0.8095685530682653
增率,8,7,0.8080077435632558
電訂,7,6,0.807474287721015
達到,14,13,0.8068983744043224
視為,10,10,0.8064414611835259
開盤量,10,9,0.8062912327561449
同仁,14,10,0.8060407694641214
權重,11,3,0.8059453267749177
期顧,9,9,0.8057790776588021
仍會,11,11,0.8049705090810994
三檔,12,12,0.8046425169044988
紅盤,11,10,0.8038058680445455
創意,16,9,0.803649762289081
出來,14,12,0.8031605668430974
腳步,14,13,0.8030543311363937
雙雙,10,9,0.8030148700658604
值為,8,6,0.8023444719714908
供應鏈,11,9,0.8009597260708096
股中,10,9,0.8008951206534478
國民黨,11,8,0.8006153216822618
過度,9,8,0.8003135067486491
稅後淨,8,7,0.8000715971719354
不但,16,13,0.7997024594639386
最好,10,9,0.7994669006053816
二年,13,13,0.7993488846683922
認售權,8,7,0.7992820170555269
給予,12,11,0.7989256592305304
紅色供,14,10,0.7988849901999784
整個,13,12,0.7973352210110941
電南科廠,9,9,0.7970341391040622
小黑,11,10,0.7965952452327296
委員會,15,9,0.7951630436559226
現場,12,11,0.7947911808665209
價大漲,10,10,0.7945252380209842
股權值,8,8,0.7936520593086389
中大漲,9,8,0.7934530331161429
工具,9,7,0.7931779404511268
談話,10,10,0.7927872279098822
摩根士丹利,8,7,0.7927117348620054
估值,11,9,0.7925764415007486
第季量,10,8,0.7923222666892598
平板,11,10,0.7918117147964603
形容,11,11,0.7907590027872654
日盤,13,9,0.7903086054719152
投片量,11,7,0.7898913580611816
股則,9,9,0.7896558295805977
年初,7,6,0.789247979765358
如火如荼,9,7,0.7880305480288639
電因,10,10,0.7879826016993546
擁抱,7,5,0.7874501749177187
親自,13,11,0.7870663612498946
上游,13,12,0.7870348341997281
自然,12,9,0.7865905956879468
轉弱,9,9,0.7857683104474839
協議,10,8,0.7853506234960942
電信,13,8,0.7848505646665197
氣勢,8,8,0.7848331172026239
打造,16,12,0.7836174467857423
機種,11,9,0.7836029102548374
資政名,10,4,0.7833654596064492
漲停,9,9,0.7831183383503891
主委,16,11,0.7827300497489484
上演,9,8,0.7819800552888696
獲利同,8,8,0.7817590442679782
一線,11,10,0.781624931693716
摩根,7,6,0.7805152989741593
規格,12,11,0.7804299269316598
超標,8,7,0.7799168084989332
浦口,9,8,0.7796766320845723
高速,12,8,0.779452992184934
科技部,10,5,0.7787782909832324
一日,9,7,0.7786022033268415
扶植,11,9,0.7779708153417092
很大,14,14,0.777691009707565
雜誌,12,9,0.7774075916667718
大多,14,13,0.7772678815329537
人員,11,7,0.7766345668396366
天數,7,6,0.7755414600601763
將進,8,7,0.7753978945847042
研調,9,8,0.7748732636841001
金國泰金,9,9,0.7741181179764716
高盛,7,2,0.773259614406197
金萬張,6,5,0.7732532004216388
繪圖,9,9,0.7719682168014137
兩家,12,9,0.7716574030020452
母公司,13,8,0.7708085577122381
同致,9,6,0.7707181777488598
出型,10,9,0.7695793082538628
機制,15,10,0.7692632427941738
組織,14,10,0.7690962046403012
海嘯,11,11,0.7686871493877158
回流,10,9,0.7685530195544872
相繼,12,12,0.767968559692082
一開盤,10,7,0.7673566705132284
內外,12,9,0.7671786709991165
成份股,9,4,0.7671707740165519
並創,8,7,0.7667778094656956
中立,10,7,0.7666415290374569
投資者,11,7,0.7665653870632938
力守,9,7,0.7663580916946517
創高,10,10,0.7655643542602616
重跌,9,8,0.7648743328024518
一檔,9,9,0.7644439797203281
強弱,8,8,0.7644172471586997
股僅,8,7,0.7642807453723421
官方,12,10,0.7639069363989105
電力,12,7,0.7638781718276597
石油,10,9,0.7638519577685475
元大連,8,5,0.763819613773288
協進會,11,8,0.7637079055630562
還要,12,11,0.7635111565647144
第個,11,8,0.7624262173599007
漲家,7,7,0.7623361218937578
紅棒,10,6,0.7619443805055754
圓廠,11,7,0.7618664154663648
債券,13,3,0.7610004216286548
攻勢,9,9,0.7604635062184466
歷來,9,8,0.760343480787495
同業,15,11,0.7602432056160174
美商,12,10,0.7590238220864682
禍首,14,11,0.7589680373944607
少約,9,4,0.7587031877333076
點上,8,8,0.7586687019636128
首日,10,7,0.7583021453421851
電獨,9,8,0.7582836893208506
容量,12,7,0.7572799054241471
之際,10,9,0.7565825448165376
電營收,9,8,0.755136879966777
資賣,8,7,0.7550347973800161
投資金額,10,9,0.7548139707364799
七成,13,9,0.7537278597665924
霸主,12,10,0.753123926386795
漲逾點,9,6,0.7519468858608593
保險,12,10,0.7518673302738239
角色,15,15,0.7518519301323747
電開,8,8,0.75178932546327
強漲,9,8,0.7513510167034294
五大,14,8,0.7513381929162052
治理,18,5,0.7506659284130018
參考,15,13,0.7505093469926299
台灣產業,18,11,0.7503569508287309
超萬張,7,5,0.7481456049259441
品質,17,11,0.7470530478224996
日舉,9,8,0.7465560304133266
最多,11,8,0.7463808486396832
國泰,9,8,0.7454145120759271
單季業績,6,5,0.7453568863351581
回籠,8,8,0.7452415420385446
百億元,11,7,0.743112246627986
舞台,12,5,0.7420405961337065
力量,15,13,0.7417456150490144
限制,14,5,0.7410581565094461
申請案,12,5,0.7409413886716535
無塵室,9,6,0.7407616388999116
短短,9,8,0.7394484312997066
及奈,9,9,0.73918177204224
偏低,9,7,0.738462821426202
現有,11,9,0.7380735937726051
偏向,10,9,0.7376576970104561
鼓勵,16,12,0.737351682764439
關心,12,9,0.7371628634557715
更加,9,9,0.737005032815274
可能性,9,8,0.7368086536659737
中小,14,11,0.7365560346755908
調高到,7,5,0.7362103667070654
廣達,11,10,0.7348246677930321
電赴,9,6,0.7342277598018907
受益,9,7,0.7341768395724335
增溫,12,9,0.7340471718203029
會將,11,10,0.7337884394208594
本市,14,7,0.7336187613578115
電則,9,8,0.733184976923172
期望,12,11,0.732447127254642
電營運,7,6,0.7321349244378798
每季,9,8,0.7320182094349191
偏鄉,15,5,0.7313080213009071
廠房,9,8,0.7305748325334597
網友,9,4,0.7304073474694514
反轉,9,8,0.7291593819054195
金屬,11,8,0.7290906115776963
大部分,11,10,0.7287843277125494
消費,10,9,0.7282934602562972
倉淨,9,8,0.7281880076537873
進榜,8,6,0.728005766903524
解除,10,7,0.7279256188050017
人工智慧,12,11,0.7278651018173772
抱持,8,7,0.7274989650473075
周線,8,7,0.7274445683471109
結合,13,12,0.7269759950639305
仍有,8,8,0.7267382937208785
低階,8,8,0.7265799628207601
數成長,9,9,0.7262407816894777
匯損,10,10,0.7257368251158263
恐怕,9,9,0.7250628461771973
情形,10,10,0.7242347820626583
開賣,8,5,0.7239891987095424
共有,14,12,0.7236226789700306
出色,7,7,0.7217566882251956
主任,12,11,0.7216193622937522
蘋果將,8,8,0.7209846861858465
對外,13,13,0.7196758469251364
五加,13,8,0.7192659001270606
觀察台,10,10,0.7192507494990609
影線,7,4,0.7191556741802421
反倒,9,7,0.7186526905375215
衝高,8,6,0.7186342303916382
近來,8,8,0.718615132869872
開始量,8,8,0.7185067135056363
知名,11,9,0.7184140405478663
億元營,7,7,0.7181975616527124
當然,12,11,0.7178794129278877
進典,29,1,0.7178147201955395
開工,10,7,0.7175759326531671
億度,11,3,0.7169943118807394
首選,7,7,0.7162315250062469
低功耗,8,5,0.7162223910756002
超達,8,8,0.7147891490763305
回點,8,8,0.7141517753514263
有家,13,12,0.7141321878653177
率將,8,8,0.7140183626928722
電釋,9,7,0.7133403189566997
一成,7,6,0.7131933090190845
名個,6,6,0.7131800091331597
張委賣,6,6,0.7131800091331597
點不含,6,6,0.7131800091331597
幅前,6,6,0.7131800091331597
股大盤,6,6,0.7131473082639018
資買盤,9,9,0.7119568537352428
多台,10,10,0.7111776769138514
積電月,7,7,0.7111363356641931
不用,10,6,0.7110146212929157
什麼,11,11,0.7107508938421382
電居冠,5,4,0.7104103548441218
環保,16,9,0.7103318998522354
改以,11,8,0.7101988921097754
不可,9,9,0.7094112957908959
舉行法,9,9,0.7093417862287048
淨空,9,6,0.7091494533479559
輕人,13,10,0.7090567940511248
磐石,8,3,0.7090183834071309
萬支,9,4,0.708958329126701
平衡,13,8,0.7087912306492694
將由,10,10,0.7087220186330186
進評,8,5,0.7086502111885598
天下,10,6,0.7078438324081486
穩健,9,9,0.7077001615176065
自繳,12,2,0.7076145084128777
漲多,7,6,0.7071088007480223
頻頻,8,8,0.7061331408061184
漲近,7,6,0.7057105264696893
穩點,8,8,0.7056167903947206
灣強,11,6,0.7049470984523922
所稅,11,3,0.7049408614366817
逆勢,7,7,0.7045498814239591
聯邦,8,8,0.703885737128909
按照,9,8,0.7030802010246785
散熱,9,7,0.7030429998444079
基購,9,8,0.7022649684265205
好轉,10,9,0.7017566282004866
片晶,10,10,0.701644895581546
去化,7,6,0.7013704327711854
威脅,13,9,0.701353892921474
竹科,8,8,0.7012417619222082
亞系,7,3,0.7010897328517518
引起,9,9,0.7008188808849147
中午,8,7,0.7005074333964272
文學,3,1,0.7003743569380012
全世界,11,8,0.7002273799554711
產業界,10,8,0.7000076154007531
第二名,10,10,0.6997558316707352
一證券,7,6,0.6994586364419279
單月營,6,6,0.6994141397150742
飆漲,8,6,0.6992266336954436
財產,11,9,0.6987822362872307
投產,9,6,0.6986359644454941
可達,10,7,0.6983967132480335
級法,8,5,0.6977084521826054
搶進,9,8,0.6974379514648432
台大,14,10,0.6969822951087015
滲入,8,5,0.6969501899971569
名列,10,9,0.6965784655738316
範圍,11,10,0.6958735172401952
將可優,7,7,0.6954887621718266
顧能,8,7,0.6954126728836307
即便,9,9,0.695339448142011
電子類,7,7,0.6952820480557521
資產,11,10,0.6950334044817047
兩年,11,10,0.6948219125635707
季度,9,9,0.6943920973019458
作帳,8,5,0.6942063489661353
幾個,12,12,0.6939669053150885
價持續,7,7,0.6939527287231742
節電,5,2,0.6937338039362414
化解,9,8,0.6935226704854189
費用,13,7,0.6926247284674854
里昂,6,5,0.6918225993927374
擴增,11,11,0.6917547812282961
提款,7,6,0.6916703778836573
英業,11,7,0.6914654258687714
正在,12,12,0.6907856666990078
發威,7,6,0.6905861654599555
部長,9,9,0.690418763697372
趕工,9,7,0.6902490034136762
以元,8,8,0.6901016468836589
光盤,7,7,0.6897667546465047
蔡明,16,7,0.6892428364111742
學校,13,9,0.6891116952141648
今晚,9,6,0.6889864707241451
終止,9,8,0.6889748753851928
充分,11,8,0.6880752056038527
學歷,11,5,0.6878833916103431
產出量,7,7,0.6873872205582571
其次,12,11,0.6868068997648236
感測,11,9,0.6867311757412238
季底,9,6,0.6862431650155217
終端,10,9,0.6860544887663138
開啟,9,6,0.6856646924142469
收到,9,8,0.6850145955004235
引述,8,8,0.6848312562298983
實質,12,10,0.6844637045721602
買進,7,7,0.6842067591068873
以外,9,8,0.6830325808199721
國宴,7,4,0.6827832761124357
科廠,7,5,0.6826920850739169
直播,6,2,0.6823821372997476
壓抑,8,8,0.6820545210586401
第一名,11,10,0.6816536016869688
不易,7,6,0.6815411589145723
將配,6,5,0.6811935838442316
中研院,12,8,0.680729138613044
經理,11,10,0.6806970015028359
福利,9,7,0.6803266255202324
關切,8,7,0.6799364495570288
南韓,12,8,0.6792798500410887
企圖,8,7,0.6791174645871134
回神,7,5,0.6790643785312623
知道,10,10,0.6789727525189042
明年初,9,6,0.6780940769715765
還會,9,9,0.6773112536436844
成熟,15,10,0.6761213026460947
超張,8,7,0.6760398134656411
運動會,8,8,0.6759498028930608
優先,11,8,0.6757254025212132
點以點,10,9,0.6755922399977842
逐月,6,5,0.6753483180115362
立即,8,8,0.6742713615720529
外資及,6,5,0.6739550379311873
國內外,10,10,0.6737865660334564
電供,8,8,0.6737349119125978
升高,10,9,0.6729255595624359
稅額,11,3,0.6728007264352167
塑膠,9,9,0.6727468145723563
然而,8,8,0.6726442955288543
雜音,7,7,0.6724583447438622
定位,12,7,0.6717851177449902
推測,7,7,0.6716807590291884
同意,12,10,0.6716513890183011
因市場,9,9,0.6709877911836899
強化,12,10,0.6705604791684036
存調,9,8,0.6698336833496171
同為,7,7,0.6696242551319243
運用,14,10,0.6684570267987617
率則,9,9,0.668119852674824
排列,7,7,0.6678845543425143
理想,8,8,0.6678059025671004
畢業生,8,4,0.6675415174901791
高層,10,8,0.6665304198513083
電成,4,4,0.6664901512151531
電龍潭廠,7,7,0.666319648119352
暴跌,9,8,0.6662275734364342
備貨,8,8,0.6657619102255894
湯森,8,3,0.665466110010492
台電,11,4,0.6654068277717093
硫酸,8,1,0.6652521253168564
資不斷,7,7,0.66499300854881
探討,6,4,0.664894000248399
李政諺,5,3,0.6647569896850757
整合型,8,7,0.664744955897731
二日,11,8,0.6647184315503691
恩智浦,15,3,0.6644630738347594
元大關,8,8,0.6640418796743238
東常會,5,5,0.663370355077292
存款,11,5,0.663002346439
電蘋果,6,5,0.6629406574423646
單為,9,7,0.6626104414990746
太差,8,6,0.6614167014690484
震盪盤,9,9,0.6613908902338063
常性,8,8,0.6609984551582946
促使,10,8,0.660649568018292
營建,8,8,0.6605452649629409
進台,6,6,0.6605044688321228
證發,6,4,0.6592014535503762
繳稅,11,3,0.6590825127151916
運動,10,8,0.6588778681182287
負責,11,11,0.6581954095217039
股撐,6,6,0.6580613403052586
博文,7,4,0.6580287337017579
直逼,6,5,0.6576520738618392
電資深,8,8,0.6570921554105593
發言人,11,11,0.6565141562511947
真的,14,10,0.6565017191582913
一枝,10,9,0.6563237169109548
續強,7,7,0.6558943903181497
行法,7,7,0.654997226867056
科學園區,10,10,0.6548001880566432
收漲,8,8,0.65443947084942
損壞,7,4,0.6541927437370659
廠龍頭,7,7,0.65407811549127
濃厚,8,8,0.6536602965024199
夏普,10,4,0.6535997653391598
夥伴,12,11,0.6533708061464951
容易,10,8,0.6529998274167785
取消,10,9,0.6528978647655238
卡位,9,8,0.652841148906854
反攻,7,7,0.65282927798395
成果,13,10,0.6526607420512812
財政部,13,10,0.652636541642653
不確,8,7,0.6523329699931741
外電,8,5,0.6521425985224678
傳產龍頭,6,6,0.6518860722275778
他們,9,8,0.6516273436018638
龍潭廠,6,4,0.6515334000424723
設廠,9,7,0.6510285105623999
連假,6,6,0.6506763067814498
主軸,7,5,0.6498714810446236
金來,7,4,0.649192626595008
廠案,8,5,0.6490407458464748
利基,9,8,0.6488897110853412
收紅,7,7,0.6474255121047645
新一代,7,7,0.6466600452449618
比較,8,6,0.6454139876326912
現金酬,7,6,0.6452821762206455
浮現,9,9,0.6442715124213393
有點,7,6,0.6442617265883253
採取,11,9,0.6442439301929362
沈建宏,8,4,0.6434494050229937
電動車,8,8,0.6427027345897219
電強,9,9,0.6422008197075403
隨機,8,7,0.6419181793505823
看出,8,8,0.6416279149889289
報喜,6,6,0.6411257552857051
三成,9,6,0.6407903210865029
資及,6,5,0.6407782307890364
避免,11,9,0.640448271247787
爭取,15,9,0.6401110316197305
經費,16,6,0.6401033594325696
投資評,6,6,0.6392830048982964
連漲,6,6,0.6388649915354936
試產,7,6,0.638553953040422
報酬,9,7,0.6384494936643739
基期,10,8,0.6384295875060976
總計,8,7,0.6380707447337246
干擾,8,8,0.6366854903942873
氮化,11,2,0.6358123205573247
外資期,8,8,0.6355589661847975
股賣,5,5,0.6352362842469602
令人,11,10,0.6351523667309876
統級,8,5,0.6351127040326043
人氣,7,7,0.6348519256205297
電持續,8,6,0.6348312593813813
滿意,7,7,0.6340162825981623
勁揚,7,7,0.6332206610769765
反壓,6,4,0.6331827761832701
補足,8,7,0.6331727918725528
大利,12,6,0.6329273932134125
熱烈,8,6,0.632919520824476
走向,8,8,0.6328290433044419
一周,8,5,0.6324698572386773
點或,8,7,0.6321182542172878
金漲,6,5,0.632090245722347
統一,8,8,0.6316707891688575
更具,9,7,0.6314585820220407
提醒,7,7,0.6305791410549033
爆炸,7,5,0.6300779622434508
看來,8,8,0.6298675892039195
留在,10,7,0.6296963353834949
億股,7,4,0.6296837549560156
連黑,7,5,0.6295681468874724
第一期,8,8,0.6290296049632982
買氣,8,7,0.6285557472358841
相互,9,8,0.6281174962418102
增台,6,6,0.6280283702682763
改革,13,8,0.6278299423058843
幫助,12,11,0.627574858855011
新加坡,12,11,0.6271757560947256
拉貨,6,6,0.6268892730858748
搶下,6,6,0.6264274156555186
營運表現,6,6,0.6264256531274488
貨金額,6,5,0.6261902280621077
漲股,8,7,0.6261330781342006
行程,7,4,0.6260973465614544
組合,8,7,0.6257917313426054
自由,10,8,0.6254095812210261
均線,7,7,0.6252234393519651
財經,10,6,0.625127072787247
工分,8,7,0.6247171821980948
衝上,9,8,0.6243167831086321
第批,5,3,0.6238190540914472
跳水,7,6,0.6233337175453871
點開,7,7,0.6229589407882463
多數,8,8,0.6225873965155896
周二,5,4,0.6225345648397235
加重,5,4,0.6225262476180681
人大,6,6,0.6224867678177913
明朗,8,8,0.6218634833905132
以前,11,10,0.6217194824491478
股成,7,6,0.6212157905639583
節能,12,6,0.6210458746292589
顯著,8,8,0.6206310668290649
決策,9,8,0.6204586060835776
收市,9,9,0.6203293629754476
階段,11,11,0.6197521122761003
大校,9,4,0.6192957515372626
做出,12,10,0.6192558383260349
納入,9,7,0.6191246829886458
供應商,7,7,0.6182863014072539
氛圍,10,9,0.6174557701787652
效率,13,10,0.6166413751036037
就近,8,8,0.6163851978916244
仲裁,11,1,0.615658915551139
部份,7,5,0.6156395462555045
電月營,6,6,0.6151642776551975
提問,8,6,0.6142465730809282
運算物,7,7,0.6141852298059877
一同,8,8,0.613794769702245
說會釋,6,5,0.6132138813755117
電挾,6,6,0.6130956450243411
機關,10,10,0.61296272706244
實際,11,11,0.612528849963226
滿足,9,9,0.612446527954061
橡膠,8,7,0.6124334160319143
扣除,10,8,0.6124241968831743
砷化,6,5,0.6119350734349221
一代,9,6,0.611920615533855
轉向,10,9,0.6116562090550204
健身,8,2,0.6115669815690972
市場並,6,5,0.6115002741169728
拓展,8,6,0.6106662350366179
一樣,11,10,0.610650370211768
大方,7,7,0.6094200040232297
郭台銘,10,7,0.6093280279684655
感到,10,10,0.6088951996788339
地方,14,9,0.6082294356814889
差點,7,6,0.6080469565238644
光台,7,6,0.6076871878125661
精神,9,8,0.6075204292226505
金收,8,6,0.6074640509977739
新區,8,3,0.6073960409700512
江北,8,3,0.6073960409700512
消化,8,8,0.6073031110494668
距離,6,5,0.6063744706251721
流入,6,5,0.6060728167445745
萬潤,4,1,0.6056777766026873
緊急,8,8,0.6050191611158637
股東常會,6,6,0.6049926575002283
漲委買,5,5,0.6049232987526869
電技術,6,5,0.6048110944531799
將成,9,9,0.6041557491624839
上點,7,6,0.6041322335624842
一致,9,9,0.6041039698498075
內資,8,7,0.604099626264584
價平,6,5,0.6035187806530631
徐國勇,9,2,0.6033288359182377
即可,9,9,0.6031175261025061
顯然,7,6,0.6020015109432938
夫人,7,4,0.6018467011342251
與經,7,7,0.6017087259879776
記錄,8,6,0.6014026117539377
第季將,7,6,0.6010689606826294
順利達陣,7,7,0.6009042172994635
熱銷,6,6,0.6006997589470575
股領,7,7,0.6004978385302149
小型,8,8,0.5999788011218958
早餐,8,8,0.5998085453021218
注入,10,10,0.599775192668063
電源,9,6,0.5997347474923307
根本,11,10,0.5991582294723503
憂慮,9,7,0.5991128756239452
電調,6,6,0.5988582203218386
逐年,9,9,0.5986145097080295
歡迎,7,6,0.5983326658895416
暢旺,7,6,0.5980758167565957
大連結,6,5,0.5976602380381071
有意,11,11,0.597653144415452
小組,8,4,0.5968853394539226
本國,9,7,0.5966997992788614
項目,10,9,0.5961455635698097
印刷,7,5,0.5959662541089918
民眾,7,4,0.595904016447853
聯詠,7,4,0.5954654648114812
效果,9,9,0.5954348851994996
收達,6,6,0.5952056011793119
股應,6,6,0.5946880510606812
我國,11,7,0.594035094140501
榜首,7,6,0.5934261188870685
微軟,9,8,0.5928987572422822
不大,7,7,0.5925974786851499
選舉,7,7,0.5923725154512364
經新聞,6,4,0.5921236120593347
貿易,8,8,0.5920970019090863
獨立,9,7,0.591965447292814
但量,6,6,0.591894957975454
制度,11,7,0.5913494778922759
功耗,8,6,0.5909989369549636
散戶,8,6,0.590812858032158
心態,8,6,0.5907366757106116
股強,5,5,0.5903520419132381
耳機,7,4,0.5901420770168865
思考,12,10,0.5900728220395957
專題,5,4,0.589547882259406
築夢計畫,10,2,0.5892561030822603
見度,11,10,0.5890424005089506
時候,10,9,0.5884566408427121
儲存,9,7,0.5884025687590857
初期,9,7,0.5883343755745378
漢唐,6,2,0.5879643086382487
台北市,8,4,0.5879166183233332
總體,7,6,0.5878499119706688
顯見,9,8,0.5878062414375862
江蘇,10,4,0.5875290397695434
收低,4,4,0.5869113037097798
由台,8,8,0.5866292509005068
組裝,9,6,0.5861748268405883
中裕,5,5,0.5855404790731747
明確,8,8,0.5854829075871558
萬噸,13,4,0.5847491400115891
前季,9,7,0.5843280742152224
論文,8,4,0.584326036130679
億元外,6,6,0.5841640160284006
台幣兆元,7,7,0.5841618441319024
越過,6,6,0.5840641401289485
奠定,7,6,0.5833647411699127
放在,6,6,0.5832551703814495
值約,6,6,0.582329532609071
呼籲,6,6,0.582097082814815
貢獻台,7,7,0.5815261443042847
產階段,5,4,0.580073863226382
外資大舉,6,6,0.5797839376694661
新創,11,6,0.5796411709783088
重啟,7,5,0.5789868691411506
女性,11,5,0.5789507311663987
落幕,5,5,0.578404758128409
電為,7,7,0.5781720546996746
超合計,5,5,0.5774409303451141
往點,7,7,0.5762736256514408
摩台,7,6,0.5760210181659359
影音,4,4,0.5755088163466907
雙位,7,7,0.575339303868445
朱天健,8,2,0.5753174337907507
培育,11,9,0.5747750557979974
高俊明,8,3,0.5742673752765982
尋求,9,7,0.5737990721123264
獲利王,6,5,0.5732857292899015
上限,10,8,0.5729230796314404
中學,6,2,0.5728951520680596
建立,12,12,0.5728877852978
劉金標,7,4,0.5728663663178596
發點,7,6,0.5721225043381933
崇越,8,2,0.5720109081511077
股相,7,6,0.572010076252966
做好,9,9,0.5718269416639793
量產奈,5,5,0.571573254823367
循環,9,6,0.5714311226874659
購買,8,7,0.5712705231612011
自年,9,8,0.5712348144832389
儀式,8,6,0.5712187325984289
領導,10,5,0.5711464056354955
理監,6,4,0.5710473706997666
中長,8,8,0.5709680671590078
占有,9,9,0.5705413394588513
通通,6,6,0.5704481375100048
轉正,7,6,0.5703708133006908
人類,9,5,0.5702199693774469
熱情,8,6,0.5699574853376429
正達,6,4,0.5698803543868934
補漲,6,6,0.5697917120054099
專區,7,2,0.5696558778164227
元富,6,6,0.5692912979769564
便是,9,9,0.5686333906393257
將再,6,6,0.5684315672953467
電晶體,7,5,0.5682062629351122
為主,8,7,0.5679671497982947
仍然,8,6,0.5678016379200359
解讀,10,9,0.5677515951486388
拉大,8,8,0.5677099504016193
積電股,5,5,0.5676906295630069
國大陸,9,8,0.5676279926668306
歷年,12,10,0.5674362512782646
