token,tf,df,tf-idf
席次,105,49,5.9674913944991435
一銀行,88,29,5.953392618509692
大盤,72,64,5.9494788226961886
隨即,93,91,5.937706256482788
兩人,85,73,5.929960964994788
便利商店,90,57,5.928687348007419
困境,105,84,5.926324824029808
地檢署,71,55,5.925296761908349
擔憂,82,77,5.924079142982468
第一次,98,89,5.922547711550086
大約,98,86,5.9199237716265865
豐銀紐,70,53,5.915036140012462
華銀,80,44,5.912404711148283
集保,103,24,5.911035180929806
追究,83,56,5.90835990805635
單筆,95,59,5.907764170886909
對外,97,83,5.9005860392431
事項,94,74,5.899407665355856
美方,83,61,5.897473731280586
腳步,96,88,5.896163190815673
休假,84,41,5.8949476490817325
繳納,92,65,5.888991236497903
建築,87,48,5.884511468185054
佣金,88,28,5.876592178340368
收支,59,47,5.876207544786647
經紀,72,64,5.873001226924218
成數,91,45,5.872120303252297
時機,89,79,5.87090767440585
承作,83,56,5.87090535082231
大廠,104,81,5.866822591474283
增強,79,72,5.866064566750474
降幅,83,51,5.863738908976504
思考,123,105,5.863156328457816
全民,101,47,5.862351772819491
一切,87,78,5.85737306548919
權值,77,52,5.85391079488572
扣除,91,79,5.848601512125569
所致,85,71,5.846717911318454
居民,97,57,5.8424163195591055
走弱,69,57,5.8416971399689075
當天,96,86,5.832575364266074
生技,92,51,5.832186265495443
綠色,90,36,5.827721084933442
一筆,95,79,5.823004183705619
事宜,91,82,5.822959061953767
當年,115,84,5.818190655003195
轉向,93,80,5.814650813218404
法定,90,61,5.807150784051976
允許,96,83,5.795795545181898
就要,97,90,5.79429361162892
一同,93,86,5.793971915253788
電視,92,69,5.792851021781205
展延,91,48,5.789697827695554
子女,106,62,5.789192384729643
部會,90,71,5.777886967435429
內閣,77,47,5.77585142922027
幣的,86,64,5.775838177385211
劇烈,82,73,5.769431420330672
利空,78,64,5.768387865974822
多位,92,83,5.764414567031231
依舊,88,77,5.764309417568707
時會,73,63,5.764042893760796
警察,70,28,5.7591851392720015
察院,79,41,5.758346261185234
高階,95,73,5.755431531471244
失業,82,65,5.7545675272966115
槓桿,85,64,5.752797855016225
提列,78,49,5.747843356857826
延長,88,72,5.743095160927177
離開,90,79,5.742578442215512
有利於,91,71,5.738746993623113
逮捕,74,48,5.730535329536055
回答,83,61,5.728889895820634
解讀,89,84,5.7274362876999225
官網,82,66,5.725485058524026
一點,97,89,5.722562000516876
日本政府,70,46,5.7222437327839435
自結,73,52,5.7207057848393035
每人,94,83,5.7088866744548135
疲軟,72,62,5.70090130523455
流出,85,52,5.692640215457904
吳漢卿,64,43,5.686506036101019
銀行法,75,65,5.68634221119191
訂定,93,82,5.686231340036243
亮眼,95,80,5.683533692957721
時程,92,70,5.683019583627149
系列,84,62,5.682036064768762
不易,96,84,5.681050648482885
西班牙,71,48,5.674221844926608
不必,99,87,5.672317074610459
出資,99,71,5.6722759170357016
蔡總統,91,36,5.672084727321784
點或,47,32,5.670843648879862
不法,88,69,5.6676671188876995
新銀行,89,57,5.667109093967431
人物,93,74,5.664731400465742
世代,100,78,5.663568540062432
保留,95,74,5.659560907119199
上台,89,79,5.657281890548771
架構,99,79,5.648769022198155
最多,93,84,5.648281019863548
將近,91,91,5.644100292765458
一事,81,75,5.643861777341492
分支,84,62,5.639411940856615
折扣,99,63,5.634360099841697
推薦,90,50,5.628636479783216
預約,77,41,5.627749343311855
接手,92,53,5.625355561234348
持卡人,93,60,5.622749608821584
高低,70,37,5.618118636590961
自有,84,72,5.609285180713331
家族,88,60,5.608686876999098
盤中,68,56,5.606379009334325
飯店,92,56,5.6054681924574945
給付,93,57,5.600062394793439
成效,89,79,5.594553585984343
主導,94,79,5.589331882549634
這類,96,76,5.588352827042894
任務,91,77,5.583093098222567
起來,97,87,5.582188340899252
訂單,81,58,5.581243915891555
走跌,71,61,5.5796627317908145
開立,79,59,5.578696908327191
受理,83,68,5.578516374262106
還可,86,79,5.576272159003435
中美洲,72,20,5.573424171511361
無論,108,102,5.572648575881827
控股公司,112,52,5.571421634292142
出來,99,87,5.561558481890903
尋找,93,86,5.555694601261075
期望,107,96,5.554208991535878
藝術,94,40,5.55371223835596
異常,83,51,5.553388098792074
價元,76,67,5.551346736490202
密碼,90,47,5.550891630016738
假期,76,65,5.546805912697145
財務長,71,50,5.54376882839253
政委,83,78,5.542318881648228
呂桔,61,23,5.54138042579953
特色,109,95,5.539220159769084
租金,85,41,5.533201475711501
享受,93,74,5.526107296883471
按照,95,84,5.525242638560894
北市,80,57,5.521150695439489
超商,86,48,5.519115423746927
拿下,84,63,5.51633126943061
手中,87,78,5.5162931547914695
今晚,66,56,5.5079549992823
強烈,85,81,5.50287433304703
獲利表現,76,67,5.501080923155374
知識,113,71,5.500535438658522
十分,89,83,5.499276193703676
卡片,88,61,5.4977493990705195
超額,73,48,5.495635854632133
全世界,88,77,5.494049346121861
彭博資訊,64,57,5.493095141929199
智慧型,91,69,5.491142367073061
研討會,74,60,5.487810722638868
現況,97,85,5.4863144336354726
憂心,79,72,5.485660934184816
跡象,76,73,5.485089821245523
前兆,78,65,5.48357742817384
協調,93,80,5.483156111181884
供給,74,58,5.482338367806159
總統候,77,55,5.481218363471453
禁止,88,62,5.481066973417955
不夠,91,79,5.4739639978491
之際,91,85,5.4716241037834115
客服,84,45,5.465878800635617
一條,82,57,5.464356468496136
民進,77,60,5.464020135138043
自身,99,81,5.462575885542612
業界,88,78,5.460841622355518
綁定,85,51,5.4554755752032875
加快,87,80,5.454291490247128
變數,80,68,5.4490131611206625
外交部,82,42,5.44848635347776
中長,87,68,5.448476785823999
提早,87,71,5.438040369211551
型基金,80,49,5.435512192996386
告知,86,71,5.435002008422709
阿拉伯,76,46,5.429977497587295
家人,83,58,5.42874265946767
真相,79,51,5.4191430568597365
坦言,88,78,5.4158814349866775
覺得,88,79,5.412496729108272
民生,82,64,5.409696374372564
各家,92,84,5.408241545249339
進展,87,72,5.399653103934169
每次,94,81,5.398791011105085
報名,96,54,5.398170465647
高級,74,65,5.397156793907043
出面,79,63,5.395394883646798
還能,95,80,5.394280525528908
駭客,69,37,5.392920856851628
開幕,79,59,5.3899859449456295
便宜,93,82,5.3824195760553355
南非,71,45,5.380493714500126
店家,93,48,5.371133414856348
深耕,92,72,5.365980497398826
億股,71,49,5.365134175967472
國安,67,26,5.364325893772106
判決,80,46,5.359286947730242
緩慢,71,63,5.35799616922828
開設,83,62,5.356914576092496
資本額,85,57,5.351555449904099
人選,71,51,5.350808156437619
小孩,95,51,5.349744096004852
報元,57,35,5.349026350318637
中共,72,37,5.349006888938855
心理,72,61,5.346077459190981
台資,82,57,5.3455389329288785
釋出,89,72,5.344368458138783
美金,75,42,5.343912700779587
師說,53,48,5.343242578375268
研究院,78,66,5.341217555162473
谷底,71,55,5.338777605759051
此舉,81,76,5.338241818262886
國大陸,78,72,5.334016768866839
選人,80,59,5.333106375732615
無卡,77,26,5.319244513803822
恆生,45,28,5.3182411174567
分期,82,58,5.316770488348077
安泰,62,30,5.314591316955573
振源,67,27,5.313427330260186
疑似,72,58,5.305846779436708
偏低,79,70,5.305747497585204
本土,88,61,5.305434799749705
第一家,90,76,5.301002400441416
贊助,80,50,5.2965853511214345
追查,72,58,5.2932339368206
海嘯,83,65,5.290442331466732
荷蘭,72,48,5.2901630319844815
初期,90,76,5.289372233078979
土耳其,70,28,5.288034210887624
仰光,76,38,5.284813658943994
摩根士丹利,66,41,5.284015355827535
民營,76,65,5.282270868107542
周五,69,54,5.281091835082757
戰略,88,70,5.27977370538922
理念,98,76,5.27976136627422
排隊,76,50,5.272541550658689
關卡,63,58,5.271796203232375
通膨率,71,49,5.269723915251823
矽品,110,17,5.268443479355688
加息,67,44,5.267600210014705
龍頭,77,67,5.264656553425717
為主,71,67,5.264506977438902
灣銀行,69,42,5.2622895571046975
猴年,72,25,5.261033047898811
半年,86,72,5.241725025485736
隔夜,68,42,5.239352145036635
位化,75,54,5.239075698855986
秘書長,76,62,5.235994217265004
等待,77,69,5.234385179234809
期交所,74,24,5.233330039854166
顯然,84,74,5.233086846691643
恐慌,80,67,5.231328942890505
將成,80,74,5.225914345949471
比照,92,77,5.223095578771357
匯銀,56,39,5.218043743221409
計價,75,49,5.217370132655628
這波,72,62,5.2170292837843535
登錄,86,58,5.216079279245347
早上,69,61,5.211227239914503
父親,94,46,5.210997958489933
美食,71,37,5.208974933407952
圖書館,95,17,5.208390842983337
訪問,80,67,5.206059754913763
直言,73,69,5.205537863494797
房地產,77,58,5.205074844248202
滿意,84,71,5.203113283519541
境內,83,48,5.202712516496718
跨部會,70,48,5.202548214168192
獎勵,87,52,5.202362509778103
賣壓,61,51,5.198958489423885
可用,74,68,5.197900683015621
吸引力,77,69,5.196750957936074
辯論,70,42,5.196371339949281
南台,62,37,5.194741082949205
登記,87,66,5.194248818930497
邀集,77,72,5.193875168665098
監會,53,30,5.193308219664205
失望,59,52,5.192778808889981
紀念,82,48,5.188217918852976
凌晨,72,56,5.186177428820542
觸及,66,53,5.183632944626791
青睞,79,68,5.1808260712792205
金流,87,58,5.180555932415723
補助,93,58,5.180487904685283
浪潮,81,67,5.176259280449477
內政部,83,57,5.172381716493147
歐巴馬,96,39,5.169366252211796
一卡通,77,27,5.1661411662358425
王道,50,13,5.159887305856685
支應,76,68,5.157284326916846
桂先,60,45,5.157090637242597
盡快,90,73,5.153548942099142
培養,97,88,5.152522259106985
黑田,58,25,5.151859815756055
員會,71,65,5.15168935563315
月薪,71,47,5.147818550210929
資安,74,40,5.145157061099312
下去,82,75,5.144042835202034
已成,87,86,5.142714226119134
英脫,66,53,5.140539663179282
建商,68,38,5.13911226268255
一份,83,78,5.1390747185709875
承受,81,76,5.135644118379737
中華電信,77,37,5.134566555188477
卸任,73,47,5.132068415891686
店面,79,31,5.131970863961747
銀行業務,68,63,5.131499159603037
億英,59,28,5.126312989701383
網絡,85,66,5.124774679461377
並在,89,87,5.124168608341164
談會,69,52,5.1239107171876155
氣候,65,37,5.122358889860516
鴻夏戀,74,55,5.122003840726865
日益,78,76,5.112098245660333
水平,66,56,5.110471661270755
提名,77,40,5.10997954519428
低利,80,54,5.109808638820908
太平洋,82,52,5.10783105194578
或者,90,85,5.106846312095484
生態,83,58,5.105488486341392
受限,78,69,5.104568760556975
總處,75,61,5.099664980132829
營權,82,43,5.098779901322607
欠佳,59,56,5.094285337691766
平盤,59,41,5.081817643630254
小型,77,65,5.077904800370092
會將,73,67,5.077869469426947
估值,59,51,5.075036050236587
就算,83,77,5.0724627200754435
各自,89,78,5.069905492681058
手上,90,68,5.068764721699188
周三,54,44,5.066907868207983
下調,63,54,5.065652275358143
遵守,73,62,5.0651617335524985
墨西哥,69,37,5.063341005435523
瞭解,87,80,5.061862167284998
普通股,89,47,5.059358695208331
面額,71,43,5.058281230554929
理委員會,59,40,5.0572922207236255
主權,78,55,5.054859754445962
單日,67,50,5.054388092843087
走揚,57,44,5.050862963915151
緊縮,70,62,5.0505386940084955
得以,91,87,5.046620142889743
關閉,72,51,5.0449617736448005
存入,72,54,5.044227208877583
管國霖,61,20,5.04275446650358
菁英,87,53,5.042503685819261
兒子,76,43,5.038583312775584
傷害,80,68,5.038278199554768
彰銀,71,49,5.035024062769468
兆豐,67,58,5.032719679744773
經營權,95,63,5.028808267618924
證券業,73,48,5.020024683247925
綜指,46,25,5.0194568659815495
勁揚,44,35,5.018265173744704
履歷,72,31,5.016585951921099
虛擬,79,63,5.012263760083828
絕對,85,65,5.010095859157668
兄弟,79,43,5.00929667259426
自救,69,30,5.007268905428411
金融中心,74,50,5.006635334711831
修改,80,67,5.006185670073031
放假,74,22,5.004244344443676
鋼鐵,67,37,4.995827171774323
經濟表現,65,56,4.9931899724481825
創投,71,42,4.992952508012401
出口商,57,40,4.992224761013517
身心,69,26,4.986977507468347
懷疑,65,53,4.985342606927791
政黨,74,62,4.980849410582672
表達,78,74,4.97997691178653
增速,59,42,4.979038795830327
差異,83,75,4.977861207582443
權息,46,34,4.976259584435155
高利,71,28,4.97548548971086
手法,80,62,4.972615467415768
加權,60,51,4.970617223591918
機票,74,45,4.969917820569129
仍將,63,56,4.968937545433526
合法,79,64,4.966036085928631
說法,77,71,4.9647430370216545
永續,84,56,4.962966581261346
認列,74,50,4.962288349724586
將繼續,69,65,4.961997848696438
任命,59,42,4.960436856803704
當初,81,70,4.960414897929412
發會,69,48,4.958201392362383
大阪,82,55,4.958086755621507
出國,76,45,4.956662127801404
港幣,61,24,4.955270705504707
不敢,80,74,4.953149838961765
先生,88,41,4.952315738467266
多頭,64,53,4.951256276608773
大宗,70,56,4.947474951232168
民調,63,47,4.942108768235666
交換,74,62,4.939602818571084
另一方面,87,85,4.937769237023287
動作,77,70,4.937395012579004
金屬,72,40,4.93602569220956
留在,79,53,4.9312836907197415
地點,79,70,4.928139521778534
任職,72,63,4.926016667543569
一場,78,70,4.9239916056857025
四年,80,68,4.922885686989952
瑞拉,56,32,4.921209009708525
不管,81,77,4.920831451316024
檢方,60,43,4.918825743053489
足以,74,67,4.91747223176081
優秀,81,72,4.916242434159247
三家,83,67,4.915622519657575
分散,82,71,4.910049453578227
少數,86,79,4.909580884461501
前提,83,77,4.908337461571133
回收,83,60,4.907344083302269
等到,72,68,4.907053394596184
會員,79,64,4.904845708664504
周邊,72,65,4.901940879054659
一籃子,69,49,4.899411709015749
還說,73,70,4.89719997567117
工資,80,50,4.896569632447999
獎金,74,45,4.89642481296071
回穩,66,53,4.895549473568504
總統府,72,45,4.891966337234229
雲端,105,51,4.891831231709559
黑天,68,49,4.88966925394769
獨家,71,57,4.886924195806
對此,70,69,4.8856420397793565
專屬,86,69,4.879366241167393
增至,69,61,4.8783233391326615
手段,74,63,4.876810836928122
南山,74,28,4.876346347159234
出入,71,44,4.87315040041229
利息收入,72,55,4.872233585228196
兩次,79,63,4.871074245311765
局面,76,70,4.870967891007409
吸收,69,56,4.86620051383522
好轉,59,52,4.866150978781273
早已,80,72,4.863865872243435
小跌,58,42,4.863692413759931
蘇格蘭,55,46,4.8531227857524835
照顧,94,63,4.848157602234115
日將,62,59,4.845942253842926
庫存,67,47,4.845527405147402
富豪,61,35,4.844295563804131
打亞洲,68,53,4.83148623177247
投資標,78,63,4.831093813831289
中期,64,57,4.830741713875708
房地,68,55,4.826742119024383
收斂,58,47,4.825365620008698
滿額,65,38,4.824783446419851
震撼,67,63,4.8240860600258575
罰案,57,47,4.820136342636328
更多,84,81,4.815676260002734
代表人,70,48,4.815396783707099
抵呆帳,68,49,4.814668764302542
調度,67,55,4.812771950994789
發言,62,53,4.808935186450488
援助,70,52,4.808532040976984
市長,73,48,4.806613767163674
顯著,82,79,4.806497787967256
主計,69,55,4.805521400654891
貶幅,53,34,4.801451710923304
發表會,42,31,4.801341475379067
入主,80,55,4.800853027864447
漲收,27,16,4.7974546563682905
前夕,63,58,4.794110670216271
以點,41,35,4.793651680167591
勞動部,64,41,4.792541206893827
綠能,78,46,4.791299975457056
下旬,72,62,4.789998211320874
在家,73,53,4.7898780446468265
為何,86,72,4.784108617394632
發起,70,50,4.781621196992499
三越,65,37,4.778734391453485
特殊,80,66,4.778609192342622
善用,83,73,4.772708421067249
不明,72,64,4.770248162840634
第名,75,44,4.76728221140751
占率,79,68,4.766573116563852
面向,76,67,4.765954809744527
接觸,82,73,4.765135050179602
吳一揆,69,28,4.764484548122257
六成,82,66,4.763323841964277
改派,67,38,4.761946196911485
生命,79,50,4.7611295858692895
當中,81,75,4.757687576128342
飆漲,50,38,4.754039632836393
分公司,71,56,4.748214017305013
證據,65,52,4.74792776309178
電池,54,33,4.743317747657041
判斷,76,65,4.74316498370721
職涯,77,52,4.741879555675665
直到,78,73,4.741241566145568
這份,64,52,4.740681138794327
情事,69,61,4.739581540200774
想法,80,71,4.7388826274471745
創歷史,63,59,4.738613624038331
緊張,64,58,4.737197949096413
承擔,73,61,4.736269068684215
國昌,51,22,4.735859029751777
微幅,61,54,4.728175726519988
向上,69,58,4.727403903674091
保證金,74,52,4.72658262466367
遊戲,74,52,4.726291940061135
安定,67,36,4.724370063888287
銀行則,73,66,4.724295479015757
水泥,64,30,4.7216945653361755
路上,74,63,4.719419925266092
電力,76,40,4.716792074788352
遭遇,74,62,4.715156735920193
任內,81,64,4.714031812295111
放棄,73,66,4.713693045497095
之上,63,53,4.7125570213282515
起訴,61,35,4.71202365412266
日止,73,66,4.710853907735005
從業,70,54,4.709418502430148
波及,65,62,4.7093376727342715
表演,69,58,4.7091232432342744
金率,61,35,4.708796457003143
剩下,71,62,4.7064209487757855
第次,72,68,4.706245321401545
一是,72,67,4.705247194987842
這件,66,58,4.702057548844034
曾經,81,56,4.701735448274968
董監,68,38,4.701162909171865
國泰人壽,65,41,4.700200053807871
變得,72,68,4.696310017851869
款項,77,64,4.695140924701617
一口,64,60,4.690861428304865
現有,78,71,4.688009133360242
狀態,73,68,4.687587889060325
昨晚,68,59,4.68651860246875
表明,64,56,4.686086879951972
扣款,74,38,4.684333930425773
一張,73,62,4.683958972761146
暫緩,70,54,4.683766129966825
雙雙,62,60,4.680787662402464
這筆,75,67,4.679726949145785
子行,67,35,4.677481929832234
多元化,76,70,4.677304887413287
年利率,65,38,4.674051917955342
穆迪,55,19,4.673503909810052
角度,82,79,4.670253123627033
遞件,59,43,4.6679487169445695
憂慮,64,57,4.667658292396953
搜索,64,33,4.666216492106455
國內外,72,69,4.665967927673324
抑制,65,58,4.66510942002715
住房,61,23,4.662212829424114
遇到,78,73,4.659663067516439
老人,74,38,4.656815066413358
決心,73,66,4.654086050377375
習慣,86,72,4.650644380872167
附加,80,53,4.649462078220518
認同,82,68,4.649396586020831
演講,72,54,4.648512018620188
大舉,72,67,4.648282715688414
開低,53,48,4.645647311582181
展出,66,43,4.6452660317421826
蒐集,79,63,4.6450908850472965
美分,49,21,4.643410955997547
總計,78,72,4.6424621033372775
新金控,66,46,4.641081376984689
財團,68,50,4.639249688053626
法案,69,37,4.635494539690158
經歷,75,65,4.63269008975248
實務,78,56,4.631307959818382
成員國,57,36,4.6290976420612004
課稅,77,46,4.628642111546571
作出,69,64,4.627573588157832
偽造,53,32,4.627242640530758
升任,68,45,4.6249263297162315
聯網,78,50,4.624268694498342
數位化,71,57,4.622605492394046
稅制,67,34,4.620227063972698
黑客,63,14,4.620143176478686
很快,76,72,4.619487160765831
回檔,60,52,4.613193529312483
新創,77,48,4.608293342901177
被迫,65,62,4.607547607337777
關懷,78,58,4.600425089669291
股本,64,46,4.597672178000122
互聯網,60,38,4.592844121315634
適當,64,61,4.590786692154816
顯見,80,76,4.588059366331439
對方,63,47,4.583264785292347
失去,72,66,4.582639099089482
新春,54,36,4.582228029033492
兌日圓,41,31,4.580176205347271
發放,61,45,4.577810075924315
商圈,72,36,4.576980344210647
敲定,60,55,4.576439983259124
家中,73,63,4.575936571842498
親自,69,67,4.572645174266028
凸顯,70,66,4.571686815006085
紡織,60,29,4.571432354416379
新竹,62,37,4.569670563293925
主力,81,69,4.56696084817096
案情,58,47,4.564876906497142
上下,63,60,4.564839878150699
四家,65,36,4.563681974338268
居住,74,54,4.561526041320913
聯手,68,59,4.55751714079025
將進,61,54,4.5571175786952605
許虞哲,63,33,4.554568405714152
理想,80,69,4.553015997519138
進黨,60,41,4.551890794418316
行前,52,48,4.54242002423332
一向,67,64,4.540181325777433
調升,59,45,4.53502853281311
估算,70,62,4.533865484491234
跌停,54,30,4.5312500062640355
財管,69,41,4.531218150881722
八大,74,52,4.529768607420666
群益,58,28,4.529509990859743
白皮,58,23,4.529362120171537
兼任,64,48,4.5282185080690605
年薪,58,36,4.520751769710168
金山,58,40,4.516736328212273
年息,57,32,4.515683711417604
主打,64,55,4.51286950765843
小額,73,58,4.5095723547139555
不受,65,60,4.508268537453567
績效,69,57,4.5081669905589505
個案,74,51,4.506570109402696
元大金,58,33,4.499600870038571
走升,51,41,4.4952348949200225
工廠,85,59,4.495147196394827
報導鴻海,75,54,4.492693694137933
不大,70,67,4.491780352451125
五家,66,52,4.486351923485885
購置,58,42,4.483093349668072
證實,65,57,4.4815278791059585
拍板,58,52,4.480097202076093
預警,68,55,4.478464018377583
四個,68,61,4.477310263359056
將來,74,71,4.474151857590421
宣判,58,29,4.473549036075897
悲觀,60,51,4.4724593103916055
防止,61,56,4.471999639774428
李大華,77,42,4.471591568241114
今年初,66,61,4.471270300978418
逐年,75,56,4.469517065019356
年代,82,66,4.469472129410752
價證券,66,42,4.468282575739493
做到,79,66,4.467809352236773
泡沫,59,39,4.467066793141328
評價,67,57,4.466405957851347
透明,69,56,4.4654590133936605
下行,60,54,4.464898671304501
跌勢,48,43,4.461570544419698
大致,64,52,4.461438337651211
國際化,67,57,4.459469532466538
不便,71,62,4.458119783175848
喜歡,76,66,4.456687283480075
報價,56,37,4.453641721684676
下來,65,60,4.453113622290055
郵局,55,29,4.451690533624634
講座,63,46,4.450841353906241
入侵,64,40,4.445387632800962
大使,69,48,4.445181071370311
拆借,53,30,4.443526130791155
流向,65,57,4.443455297494862
歹徒,59,29,4.440646183461772
全方位,75,67,4.4358026414830265
缺口,69,52,4.429859201060456
超級,62,45,4.428976736062753
將有,71,70,4.427742455406039
簡稱,66,53,4.426637445659109
履行,78,56,4.423797644384486
都市,69,41,4.422785267769406
何宗英,48,19,4.422141430161201
七成,71,63,4.419696122889621
共識,82,60,4.4193534945861614
詢問,73,66,4.418614410616347
指紋,56,24,4.415255749751034
移動,58,45,4.412172961301589
雙邊,68,53,4.409291590494599
廣泛,73,67,4.40789369040949
退場,59,45,4.4064733335806405
鼎興,49,21,4.406369662111693
房產,61,36,4.404356270655029
看待,68,57,4.404171201967331
期盼,80,68,4.403707855466548
宏碁,56,24,4.403223516350127
懲處,54,34,4.398562882831704
金融界,70,60,4.397193407274962
高齡化,67,51,4.393963964370576
現率,56,37,4.393634786964242
原來,63,54,4.391353718348434
亞太區,67,44,4.391247763125571
精采,74,74,4.391168168778833
召集,61,47,4.390995581356009
流動,68,61,4.388784465100262
郵件,73,43,4.387747041282997
一下,63,52,4.386453740914233
但現,69,66,4.385626124164561
父母,77,43,4.383226656058153
交叉,58,39,4.3812274135492935
限期,55,20,4.378566280063428
司法部,48,30,4.376356602276836
進而,72,69,4.376129343949934
已達,62,60,4.375656818833317
延燒,58,56,4.374301672101828
首見,48,40,4.372872997309504
黨產處,50,36,4.369292318232842
正是,68,58,4.368681379799582
遭美裁,58,47,4.367741664731068
大馬,42,19,4.364086544626327
只會,63,55,4.363397555873914
加深,52,50,4.3625591485325454
設有,66,61,4.362219798561046
貶至,48,39,4.362083150782178
研擬,67,55,4.353654021136031
超億元,46,20,4.353536088389402
介面,63,31,4.353323703212544
尼拉,54,32,4.351678933238646
價指數,40,24,4.350138568210393
基銀行,52,43,4.343840377161447
加劇,60,56,4.3430291115978035
收漲,37,30,4.342516765753012
這名,55,42,4.340522579122881
形象,79,56,4.340422767412258
追加,60,38,4.339634029379331
一方面,64,52,4.336563986659344
總會,64,42,4.332137766691027
迎接,61,58,4.322797845596034
將維持,54,48,4.321036937907057
感受,69,63,4.315559585974077
大規模,65,61,4.314921652403674
付出,71,56,4.311588416145879
動向,52,48,4.310940523153003
切入,65,55,4.310889961836048
保密法,43,38,4.3094530190614675
國營,66,56,4.308003563095012
干預,60,51,4.307620009600574
伊斯,68,29,4.306379863545459
覆蓋率,54,42,4.304911957009202
日商,75,40,4.303149285713501
詳見,72,72,4.299354160573504
下修,54,48,4.2980527315111
行人,60,46,4.293942937694699
三成,71,57,4.293796889676386
不安,59,53,4.293328332058425
強制,71,50,4.292138932964807
恐怖,71,49,4.288382275334145
促成,70,65,4.287091635010408
周刊,67,38,4.286174995800683
大臣,51,37,4.285834709640361
營造,55,46,4.285370001649753
面上,55,51,4.283859168370185
即時,60,54,4.283363807289953
薩爾瓦多,37,14,4.28039183993183
憑證,66,37,4.278768308609381
辜仲諒,76,24,4.27537617318941
足夠,70,64,4.271279678370104
母公司,67,56,4.270104921482789
歐派,59,35,4.269004516228485
西德,49,42,4.267872713918245
圓約,57,41,4.2657029552411165
連帶,66,47,4.265667009925048
人次,78,50,4.26515382204662
服務處,50,29,4.260308572400386
折合,53,42,4.257687127885339
當選,58,47,4.253034239737093
回溫,61,50,4.252497726222749
國票,46,18,4.249333706829909
總經,67,65,4.242137942448014
制定,58,50,4.241126088250782
申設,59,41,4.239849388277677
兌日,37,29,4.237123678002227
評鑑,66,33,4.236642887361945
邁向,63,61,4.233173967848988
歷經,61,58,4.233044562777318
密集,68,60,4.231950403252775
遭盜,40,27,4.222237792920556
大額,54,39,4.219162258817112
情境,67,29,4.217139685615073
掀起,63,62,4.2154213683044235
獎項,72,44,4.215234610628563
本人,68,47,4.214427743421588
六年,64,50,4.212690814555514
人大,60,51,4.212261341324145
案子,62,51,4.209417406593095
提振,52,47,4.20796471170466
女兒,63,30,4.207050959510657
各方,72,58,4.20682679152845
競賽,60,32,4.204839022269885
導入,76,64,4.197547770914543
赤字,55,36,4.194542316302511
錢法,44,34,4.193532171486709
充裕,56,52,4.192458747999186
開罰,56,45,4.191806036755672
買家,65,37,4.1902960846115045
激增,48,40,4.187642500117116
維護,67,61,4.187545720015388
跌至,48,41,4.1855342387938315
位置,64,54,4.183035455761356
晚上,57,47,4.180345734665857
實地,74,42,4.17965903789455
世銀,48,24,4.178837343026226
交保,46,26,4.176982183473356
領取,65,50,4.1766359708919625
入股,66,45,4.176543292709186
短短,68,61,4.176120967967165
得知,68,64,4.175532625457433
減輕,65,57,4.175180178220569
購案,63,47,4.17449600412101
開市,49,27,4.174394221713169
偏鄉,77,39,4.17423253946573
核貸,55,34,4.173984376088194
放大,58,54,4.172250664219621
高齡,63,36,4.171571597330313
簡長,37,37,4.17130518545807
施政,74,50,4.169285631873352
名目,56,42,4.168581400970869
生肖,54,12,4.167982861593464
補充,61,57,4.167798286240219
專訪,73,62,4.166209211804677
面試,62,30,4.163249265409174
回來,56,48,4.163044752599373
指派,67,53,4.1618616232037535
日起,56,49,4.159538621387528
停滯,57,51,4.158303902844586
建物,56,34,4.158205072828589
智能,58,35,4.156405335811861
信任,66,52,4.155929401816995
提及,61,55,4.155719306917981
一舉,61,57,4.15455638307473
德銀,42,15,4.154096293075102
炒作,60,44,4.1520829553231975
高橋,65,35,4.150063856123518
態勢,57,53,4.148234132034742
超台,46,38,4.147030254388882
利潤,63,55,4.144489706847466
一套,63,52,4.142406543621868
不滿,61,56,4.137197758932192
三天,60,45,4.136328844415509
紐西蘭,49,39,4.134997738500812
跳票,50,21,4.134812636224363
點名,50,42,4.133721058537365
大股,63,48,4.133500826032263
距離,59,54,4.132766414891272
未來將,65,63,4.13148151397766
依規定,53,45,4.131067311164796
悠遊卡,67,33,4.129653713641792
廣播,61,57,4.128320729276754
硬幣,43,19,4.125098434238374
障礙,69,50,4.12371937740622
提起,70,53,4.123580418332853
身為,69,63,4.122716313403107
迫使,59,56,4.11942333777651
孟加拉,45,17,4.117343923682102
意味,56,54,4.117197052800763
衡量,61,53,4.116786648352371
曝光,54,43,4.114505642072876
鏈技術,55,24,4.112366630457546
開高,42,37,4.108902925502066
想到,69,57,4.101728600665466
自然人,56,36,4.093606166565266
失敗,63,53,4.093049544863848
社區,74,44,4.092880827302865
仍會,59,57,4.09012930169472
印象,65,57,4.089355285534839
經貿,67,48,4.086136080203136
新化,50,15,4.085970803623381
管理局,49,35,4.08518489603668
好好,56,47,4.078759042140413
當日,59,43,4.0743693578231825
比起,65,59,4.067012660108348
兩岸關,61,36,4.066075805707127
形式,62,58,4.065577777773986
節省,63,57,4.061622125013674
豐國際,46,41,4.06106760318741
刑事,50,33,4.056737053692045
規畫,67,63,4.055456792396071
委員,64,57,4.054370493671643
並沒有,62,61,4.052480058627125
票證,71,31,4.051948303023213
校園,65,38,4.051511042019282
