token,tf,df,tf-idf
出口,7,5,0.7107069514276102
早已,12,10,0.7104944313194158
發揮,14,12,0.7096043880923856
友善,15,13,0.709331908947167
認同,13,8,0.7088954297269655
挑選,11,11,0.7080071142389452
更換,12,11,0.7077003870070983
截止,11,9,0.7075405745981763
身份,13,9,0.7070157410613237
旅程,11,9,0.7053029651933854
國內外,13,13,0.7049871000912105
挹注,12,10,0.7046977920510745
可達,10,8,0.7046343306079866
聲明,10,6,0.7046247969852124
天后,8,2,0.7036929636942493
議題,13,12,0.7035750904939114
出任,10,5,0.7031518620233176
拉高,12,10,0.7023843660044857
介面,12,9,0.7023499037861692
限次,10,6,0.7019650724962634
依照,14,13,0.7019143316656087
日常生活,11,10,0.7016949826534231
合計,10,10,0.7010124182011994
來源,13,12,0.7001402962146943
蓬勃,13,12,0.700073695291484
不明,11,8,0.6999404116377796
近日,12,11,0.6994631851198349
六大,11,8,0.6994450355115425
營業額,12,6,0.6992214983473426
最為,10,9,0.6990609669318608
卡持卡,8,7,0.698046990637892
教學,12,6,0.697921369025655
家長,14,5,0.6970553226276704
找到,12,9,0.6963679866410911
加強,12,12,0.6962075227867955
領獎,11,7,0.6959454012760717
日盛,11,9,0.6958435733055766
第個,11,8,0.6953166561004276
障礙,12,8,0.6936069671315214
星座,7,3,0.693381099618011
空手道,14,1,0.6931311944889061
從速,7,6,0.6929639746722973
網購票,8,8,0.6926474420396226
取消,20,6,0.6925744168274988
其餘,13,7,0.6922376746875923
參賽,15,5,0.6921961414874964
有所,15,14,0.6916845139982151
當期,12,10,0.6914850022851164
金元,10,8,0.6907933012986408
一同,14,13,0.6899616508438636
兩岸,11,10,0.6896505048349733
用品,12,7,0.6896223935010619
捷運,11,7,0.68922956244006
送件,8,8,0.6889323208145538
商場,13,10,0.688514582575728
串接,11,7,0.6880233582343339
號碼,12,11,0.6877586340827814
種類,10,7,0.6876389591444787
前年,11,8,0.686894581158075
效果,12,11,0.6867774995448381
寶行動,10,5,0.6865299371317033
達元,12,10,0.6854306735118232
房價,14,7,0.6852279470611995
培養,13,10,0.6841113861526248
提撥,11,7,0.68394982786738
股東,11,9,0.6839154960238911
計程車,9,7,0.683558343514742
保險業,10,1,0.6833318801362852
募集,9,5,0.6832001056762599
工業,17,9,0.6830905479751579
先進,12,8,0.6824167109866522
消保官,10,7,0.6822303898244567
報名,12,5,0.6819373462125109
真的,16,13,0.6818201477059205
不足,15,14,0.6817250206048101
知識,14,7,0.6816445183900685
角色,14,11,0.6815187588942362
一半,9,9,0.6807844176902514
仰光,7,7,0.6807294898090548
幫助,14,13,0.6802814593707899
蒐集,13,13,0.680026739690654
民主,11,3,0.679717479874303
引發,13,11,0.6793229795240572
掃描,9,9,0.6780965371262164
開放銀行,10,9,0.6778237314960242
三年,15,11,0.677773092520033
財管,13,6,0.6769834449187339
依法,10,9,0.6767841745228002
受損,11,10,0.676402269986373
列印,10,7,0.6761733480357658
等待,10,8,0.6747976979068733
公務,10,4,0.6745845111415704
共享,11,6,0.6742504759488879
食物,11,7,0.6741414692308566
真實,12,10,0.6736049611061422
解代碼,10,7,0.6732790565943844
學習,16,13,0.6728101715871173
打出,13,12,0.6727550249805783
麻煩,11,11,0.6720038435175111
總計,11,11,0.671727333731473
溫蒂,6,1,0.67133908899453
決策,7,6,0.6711108603179007
灣銀行,13,7,0.6704864970275737
上架,9,8,0.6702287923610212
涉及,10,9,0.6700446472157942
兩年,14,11,0.6694761510031703
臉書,11,10,0.6686855932668171
無線,9,7,0.6685039537660649
台商,12,5,0.6683668790651106
下來,12,11,0.6681664769499194
預計將,10,10,0.667802663566329
基準,8,7,0.6677237710418938
頻率,10,9,0.6670126065764859
萬個,10,9,0.6666136680073128
特惠,11,7,0.6661192442971421
普夫,8,4,0.6657973185588129
暑期,8,6,0.6657483014993627
兩個,15,14,0.6657125491792943
王道,8,1,0.6654448765884317
優先,10,10,0.6653219073805288
原先,11,10,0.6651536209559475
監理,9,7,0.6645852727639676
或者,12,10,0.6643634851937705
普惠,9,2,0.6643493530882008
還將,10,7,0.6642512753230306
賽門,8,3,0.6641633081178315
生意,11,10,0.6637488220285293
擴展,11,10,0.6633077006253474
料及,9,9,0.6631290082846689
警覺,10,6,0.6623959661861712
價稅,9,5,0.6622872133744203
居民,11,8,0.6622027027460401
新興,12,11,0.6620391536516427
防制,12,6,0.6617983957175214
指示,12,11,0.6613445126045757
效率,12,11,0.6611476409592842
享現,11,8,0.6611252971221389
一機,10,9,0.6610387595741255
滴滴,15,1,0.661023927115855
受影響,9,7,0.6608076337571845
項業務,11,11,0.6607310547553268
不如,10,9,0.6601149067690859
遇到,13,13,0.6595990600796636
變動,10,10,0.659438908206327
愛奇藝,9,1,0.6588460721873554
扣除,10,8,0.6586086319580384
促進,11,10,0.6585927203340497
終獎,11,2,0.6584304011765857
迎接,13,12,0.6582251939899748
人化,14,8,0.6575724251117776
專線,11,10,0.6569150910633029
大車隊,9,6,0.6568045247151264
金錢,13,7,0.6567440686452524
追求,11,9,0.6567124799861636
活期,8,5,0.6564896494119815
緬甸,7,6,0.655594946366432
自家,9,8,0.6551768661499052
就要,13,13,0.6551454753931499
時會,9,9,0.6548978709912623
萬戶,9,5,0.6546411515260646
申報,10,8,0.6544371413920301
玻利瓦,8,2,0.6543268118849193
涵蓋,10,10,0.6537779103253192
張卡,11,9,0.653764989658672
八大,15,8,0.653603793752917
密集,10,8,0.6534051486228982
人事,9,3,0.6532088528975856
授信,11,9,0.6531747210828269
台鐵,9,6,0.6529495536627907
會議,13,10,0.6525522950165327
中華電,12,9,0.6525245007003926
麻少華,9,5,0.6519631880418292
入手,9,9,0.6519211918321686
資深,10,9,0.6511299487694133
價萬元,7,4,0.6509165248210204
張善,11,8,0.6507137118628881
家數,9,4,0.650165859270398
聯手,11,11,0.6501382723076301
推行,9,8,0.6500981096895853
創事業,10,2,0.6500577366256831
在網,10,7,0.649289463044563
卡戶,10,7,0.648570177689419
六個,9,7,0.6485670573992927
感到,12,10,0.64854076896284
成員,11,7,0.64836331614476
之冠,9,8,0.6482682462879114
親自,12,12,0.647794948120639
這家,11,11,0.6477675800412075
工會,7,4,0.647702401833206
打破,13,11,0.6472438664451982
歹徒,10,4,0.6472354526635653
哈日族,9,5,0.6462577756802865
適逢,8,8,0.6452840577825328
一名,12,10,0.6445350684702249
學員,9,4,0.6439314542651075
論壇,13,9,0.6435618128701621
三成,11,9,0.6429224219770993
遭到,10,7,0.6428843625785036
糾紛,14,9,0.642881560137633
最早,12,10,0.6422982196281399
除外,8,8,0.6419679684385438
凱基銀行,9,6,0.6413053967121521
結算,9,7,0.6409995378014253
人力,14,13,0.6409654007807114
一台,8,7,0.6405643753939481
旅館,9,8,0.6401280607502773
除此之外,11,11,0.64007110276297
不動產,8,5,0.6397554721183338
行業,13,8,0.6396193881817748
表演,14,10,0.6386118852837261
永豐金,10,3,0.6382186575617372
停車場,9,6,0.6381656201578793
疑慮,12,10,0.6378890660657803
否則,13,12,0.6378793679868167
當月,9,8,0.6377542354948508
區域,13,11,0.636966189822397
政事,9,2,0.6367551201852245
邱淑貞,6,2,0.6365965144124806
內代碼,7,7,0.6360464413362241
郵局,12,11,0.6350935587018606
提到,13,13,0.635077668730468
投報,10,3,0.634999930533414
崛起,10,9,0.6346047432013822
保額,12,4,0.6339831537872908
旗艦,9,6,0.6333332550242985
年利率,10,4,0.6329739528234432
邁向,10,10,0.6323072537030613
金管會將,8,8,0.6322582591332138
餐飲,8,7,0.6321853014644246
隨身,10,8,0.6319083474893333
房市,7,4,0.6313069467177554
殯葬,9,1,0.6312907286521376
車票,9,5,0.6307892826410164
修改,10,8,0.630533398436379
思考,12,8,0.6302917847045525
高度,14,9,0.6300403045188023
洽談,8,6,0.6299427452572683
站上,11,11,0.6298505483120554
金卡,10,8,0.6294224960581871
卡量,10,10,0.6293894274225952
停車費,9,4,0.629362989486614
採行,9,7,0.6292925842326721
之下,14,12,0.6289142651479308
兩種,13,11,0.6289084203954337
單日,7,6,0.6287124190329109
正面,11,11,0.6284248062879223
主辦,12,11,0.6284121191062959
在家,12,12,0.6281441008384637
工程,11,8,0.627685439948315
餐券,9,6,0.6270929435833829
清楚,12,12,0.627006540869741
參賽者,9,3,0.6269548883065743
華航,10,5,0.6261755466756076
同仁,16,9,0.6254534019384818
遠程,11,6,0.6252697854028901
聯徵,10,7,0.6251105968072705
股權,7,3,0.6250355608179385
立法,10,9,0.6242681359256058
每戶,10,6,0.6242230490650419
元大,10,9,0.6241304282796957
多位,10,8,0.6240476114287307
電票,7,2,0.6237162572808658
利息收入,11,9,0.623550301454148
次數,9,8,0.6233418444666516
客率,8,2,0.6232485330048011
十大,9,6,0.6232202543961193
抽出,7,6,0.6230382038938286
銀聯,9,5,0.6228506560458626
觀光客,10,4,0.6227425633377816
月初,9,8,0.6224232760884072
聲紋,9,4,0.6220535399844032
顯著,13,12,0.6217988344393696
市民,13,5,0.6208437656709486
出遊,9,7,0.6205161513101316
行家,10,9,0.6203204318389561
通報,7,4,0.6201388630443465
資格,10,9,0.6192831820268008
歷年,11,8,0.6189203025459118
大約,12,12,0.6188081848800663
處資深,8,8,0.6186103156765634
兆元,7,7,0.6181376938637615
巨蟹座,6,1,0.6173314877585394
反洗,11,1,0.6172704458473203
代付,6,4,0.6166120447527375
南韓,9,8,0.6161919661116385
匯差,6,5,0.6159477805582
康健,10,1,0.615747485850603
按照,12,10,0.6156722421535433
何時,9,9,0.6154366418300591
妥六個,7,7,0.614931461274941
看準,14,11,0.6147694560495025
邁入,10,9,0.61468623956715
楊仁達,9,5,0.6145305215276045
正常,11,8,0.6144158162094103
災區,9,6,0.6143063846079725
定位,13,10,0.6137436395827751
簽約,9,7,0.6135621575954544
市值,8,2,0.613408361286889
年期,8,7,0.6130872871177417
高端,9,9,0.6126211537209039
新聞,10,8,0.6126181423658815
預先,9,9,0.6125541096310736
網際,10,9,0.6121509847413587
隨行,8,6,0.6120634883433611
影音,7,5,0.6118534660172651
承保,11,2,0.611597323214163
低利,10,7,0.6112665884218887
規費,9,4,0.6109829629988406
降息,11,8,0.6104942158306798
增幅,8,4,0.6102648417459344
數學,6,1,0.609859520302399
油價,12,6,0.6098591087458864
淮南,8,3,0.6094453002167642
時分,8,6,0.6094405708507035
形成,10,10,0.6090942958912824
物品,11,8,0.6089468321582967
健身,17,5,0.6087099837797778
台新金,10,5,0.608601585578032
研究所,11,9,0.6083308909312224
起來,14,13,0.6082216518274939
定性,11,10,0.6079222146864527
次年,9,6,0.6078764161963136
愛買,8,6,0.607760606001831
整個,10,9,0.6076813833564461
點選,6,6,0.6076134170479962
產生,13,10,0.6071420944093321
廣泛,13,12,0.607033389891001
動作,9,7,0.6066374303456119
暫時,11,10,0.6062954097651283
類似,10,10,0.6058413738719725
找零,7,6,0.6058270134264592
明顯,11,10,0.6056166136972616
反映,11,11,0.6054227523173491
萬卡友,8,4,0.6044928799641621
南市,10,3,0.604291548827191
獲金,8,7,0.6042394515626062
國際化,10,8,0.604090547904621
替代,10,6,0.6029485571619314
通聯名,8,6,0.6022631333600795
無紙化,10,7,0.602246844198696
委內,8,2,0.6021882597952224
暫緩,8,7,0.6021162626351995
打算,11,10,0.6020109749075103
地化,9,5,0.6019010699943558
半年,12,11,0.6018626144133259
首刷禮,9,5,0.6018604541981121
印象,11,8,0.6014241242131607
定型化,9,5,0.6011561459012578
如今,10,8,0.6011066422516264
越來,10,9,0.6010059654638621
以前,12,11,0.6009543927688119
邱淑鈴,7,2,0.6006920301917404
凌晨,7,7,0.6006750296460751
協助國,7,7,0.600497303595643
無須,9,9,0.6003471380058821
多半,11,8,0.5996565033851309
創業,17,10,0.5993115810676012
光是,10,10,0.5988509961585183
競賽,10,4,0.5985184173503153
列入,11,9,0.5984445157795709
揚清,9,7,0.5981056067788387
精采,10,10,0.5971986601440415
將可,8,8,0.5971081392612533
發言人,12,9,0.5965932486446517
將陸續,8,8,0.5965454770087739
新卡,9,8,0.5964952621467983
眾多,9,9,0.5963887046361385
掀起,10,10,0.5963532282986808
串流,5,3,0.5956901867936545
零存整付,7,1,0.5953353210420919
印刷,29,3,0.5949795267494277
加盟,9,5,0.5948226686812852
補發,7,6,0.594721296037259
變化,11,11,0.5944291071527875
兩家,10,10,0.5941012387888235
有感,7,6,0.5937769434327994
差異,13,12,0.5934684749015084
將開,10,9,0.593221021023987
誠創,7,2,0.592604450973102
廣大,11,10,0.5924346820748241
質疑,10,7,0.5923404543237446
阿里巴巴,11,7,0.5922209711814318
地價,7,2,0.5921421288251814
獲利表現,9,5,0.5919828210032156
兩者,13,12,0.5915686057272795
募款,11,6,0.5913477542322686
媽祖,7,3,0.5913377642300387
挪威,8,4,0.5910026996478772
薄膜,20,1,0.5909181687657882
護照,9,8,0.590307575931087
舞台,13,8,0.5902060131321252
時候,12,11,0.590190039613494
恐怖,10,5,0.5895906971664601
獨享,6,5,0.5891846270245786
現階段,8,7,0.5883769817229472
端的,10,10,0.5875244412578866
接送,9,6,0.5870374321434748
改善,14,12,0.5870195305080829
全力,9,9,0.5867015925144781
近場,7,7,0.5866963160180403
付元,8,4,0.5865570500224236
細算,8,7,0.5862138012739989
特殊,13,9,0.5861778463780815
光棍,7,3,0.5855375015643902
全國性,7,7,0.5854969004149734
蔡友,9,2,0.5850575457446059
商務卡,10,9,0.5850148085493745
成田,7,5,0.5844129590456032
魅力,11,7,0.5843082148432726
支付卡,8,6,0.5841016939012401
把握,9,8,0.584035487874962
卡為,10,10,0.5839632056506755
呂桔,8,1,0.5839096755898985
就算,11,11,0.5836865479366544
擴張,9,7,0.5835037111260419
現象,11,10,0.5828650914276822
零利率,8,5,0.5823755241545798
反應,9,8,0.5813116055719172
各大,10,8,0.5811122626037881
換購,8,5,0.580996670952495
青睞,9,9,0.5809468652626092
背景,14,12,0.5808417878222939
公眾號,10,3,0.5804059647817221
總部,11,8,0.5800168493498014
王德明,9,4,0.5798003161529068
資產品,10,9,0.5790643781934666
依然,10,7,0.578885736679037
國內業者,7,5,0.5782205436255661
強制,8,6,0.5767488532335675
參與,12,12,0.5762404086359689
銀行將,10,10,0.5761481976680715
美食街,7,5,0.5760611969360796
紙風車,11,2,0.5757348237038793
名額,8,6,0.5755356400288812
少數,9,6,0.5751596799429586
訂購,10,8,0.5748005236531064
郵件,7,6,0.5747750196005559
所謂,9,9,0.5745209851717223
王志仁,7,3,0.5742314950445192
困難,10,7,0.5737958654183066
面積,9,5,0.5736856066508521
貢獻,9,9,0.5728636259882095
首選,9,9,0.5725777436282189
多民眾,8,8,0.5724501769274913
研發,17,14,0.5723774144384588
出來,14,13,0.5720214657514142
緊急,12,11,0.5719203620866532
秀泰,11,2,0.5716448451073703
智冠,8,3,0.5713351902432767
不良,10,6,0.5712950092858563
個案,13,5,0.5710861717069148
視為,10,10,0.5707682389645842
漫畫,12,1,0.5706411338975488
小心,11,8,0.5705688328668158
就近,7,6,0.5698910934047171
商業者,6,6,0.5697033967075952
家中,11,9,0.569404072091261
週年,8,4,0.5682701269611502
白皮,8,7,0.5682480782600277
一致,11,9,0.5681314543282014
東遠,23,3,0.567270147747067
資安,11,6,0.5669537643172937
日至,7,6,0.566620676206336
反而,8,7,0.566592594340201
比如,10,7,0.566423674809674
角度,12,11,0.5663975609960765
功夫,7,2,0.5657792514720925
條例,12,9,0.5653251593619807
繳費機,5,1,0.5641119973960947
市面上,10,10,0.5631547579239071
票價,9,7,0.5628406723199212
數倍,8,6,0.5626354387403902
場景,10,8,0.5624140577869737
股市,7,4,0.5623091559231355
招募,8,3,0.5621201606895796
全天,8,6,0.560754106598464
事實,13,10,0.5607265227978727
配件,10,5,0.5603223256100612
小豬,9,1,0.5601320279840847
清潔,8,4,0.5600210309251055
本週,7,5,0.559511664458942
女人,9,5,0.5593591063438543
現況,10,9,0.5592972389334769
錯過,8,5,0.5591286501451396
周五,7,4,0.5590004274014776
塑膠,9,8,0.5588847388876326
聯絡,9,8,0.5587459800100977
穿戴,14,8,0.558490787729804
宣告,11,11,0.5582280411379105
整修,12,6,0.5579419058822487
網家,9,4,0.5579101407776783
當中,9,7,0.5575362795532461
多功能,8,7,0.5574837935319463
黏著度,10,10,0.557366325784844
護照資,6,6,0.5573332040277483
出爐,8,8,0.5562308905740079
買賣,10,5,0.5558356655977139
融資,10,10,0.5558259968096411
概況,5,5,0.5550483697026228
先行,7,6,0.5550333752761141
推播,7,4,0.5548870946529324
銀行員,12,4,0.553308397793424
啟峰,7,2,0.5529125725234645
打折,10,7,0.5527262733416294
保持,10,10,0.5525501327300296
疾病,11,4,0.5525127917148849
全聯,8,4,0.552283815276431
決議,9,8,0.5517292021274667
辦行動,8,7,0.551667499514342
院所,9,4,0.5515546260711559
終端,10,7,0.5507188160297749
及桃園,8,3,0.5502949348455639
新政府,7,7,0.550288031845039
優惠價格,6,5,0.5499774547513472
國泰世華台,6,5,0.5499030486323432
英文,10,8,0.549019686751046
發聯名,7,5,0.5489517083240143
北港,7,3,0.5486090434193515
打擊,8,6,0.548440082406168
額紙,10,2,0.5483237340127978
邱素貞,8,2,0.5482907345909473
多次,10,9,0.5482115565915583
交換,9,9,0.5478847395727777
高且,9,9,0.5477008479146507
選購,7,7,0.5476307156282039
稽核,8,3,0.5468306007244514
款項,11,11,0.5467862685041609
請洽,7,4,0.5466016818885848
早鳥,7,4,0.5464190966888269
電費,8,3,0.5464114054841431
票款,6,4,0.5463052473750847
收費,8,8,0.5461230411860238
裁示,8,6,0.5459595725460278
詳見,9,9,0.5453893066573133
主購,6,1,0.544070611993972
第一波,7,7,0.544050771050815
出發,9,9,0.5433470968695029
開幕,7,5,0.5430023489202954
微笑,13,2,0.5426368997796795
收益,9,9,0.542497135886459
部份,9,9,0.5422279228699316
簡訊,9,8,0.5417542268992954
開店,7,4,0.5417199934764851
訪者,8,5,0.5415376670825193
價元,9,5,0.5413679670936515
可先,8,8,0.5410924378684998
今天下午,8,8,0.540740223231431
街市,7,1,0.5406983174299554
平等,8,5,0.5406360307382481
比照,10,8,0.5401169653943598
盜開,6,4,0.5400621306535394
服務業者,9,8,0.5399092963589888
預算,11,9,0.5397059260670845
一位,10,10,0.5395127995481335
演唱,7,4,0.538931070274568
高峰,10,10,0.5387767340728198
一項,11,10,0.5385089830725034
學承電腦,7,4,0.5384315652201686
電子化,10,6,0.5381956853511659
服務金,7,5,0.5381401752765865
台中市,8,7,0.5379469577539164
搞定,9,9,0.537942402809004
聚焦,9,8,0.5378457620318406
差距,8,8,0.5371152967815964
將來,12,12,0.5367537055593674
變得,11,10,0.5365378592367227
名單,8,8,0.5364718562205124
一送,8,7,0.5364014557595752
龐大,10,9,0.5362340793360897
登入,8,8,0.5358014783736113
銀行凱,7,7,0.5353067516852579
近距,8,8,0.5347165781139874
細節,10,8,0.5344866855044207
確保,9,7,0.5341840495897928
零售商,10,7,0.534125787235495
延至,7,5,0.5339874577681564
人會,10,6,0.5338671016389906
名稱,7,4,0.5338592154187645
必爭,8,7,0.5334181328656383
持股,9,7,0.5333044391968207
當前,8,8,0.5332671324311563
賣家,11,7,0.5332497216233323
戶數,10,6,0.5325498176788864
端午,10,3,0.5323895520608581
活節,8,1,0.5323589109579197
熱感應,9,3,0.532153654144043
時代將,8,7,0.531432798518048
車輛,10,6,0.5313988652622079
免除,10,10,0.531387284906021
第名,9,6,0.5311095300794901
迪士尼,10,1,0.5308897250669359
優化,10,5,0.5307966917521492
正確,10,6,0.5306147272961196
全民,10,7,0.5303430329817359
折起,7,7,0.5302487646466431
已將,8,8,0.5301634386025531
做代,10,3,0.5300825645795018
漢來,8,2,0.5298529281335183
寶可夢幣,7,1,0.5297523164513834
財團,9,7,0.5297515528347294
利差,9,8,0.5297021632682832
資費,7,5,0.529521869753346
鑽金卡,9,9,0.5294471655598194
帶領,9,7,0.5291803488028328
訓練,11,9,0.5291738866521124
招商,12,1,0.5288191416926841
分店,8,4,0.5286059859866664
證照,8,3,0.5283112911786955
特點,9,6,0.5282266565956554
研商,6,6,0.5281889542363173
明細,7,4,0.5280078658184975
行客,9,7,0.5274248148119765
服務並,8,7,0.5272632992410744
贈品,9,5,0.5272263911659616
江宏傑,9,1,0.5271945554296799
兒少,7,2,0.5269726718328437
處女,5,1,0.5269034903547618
究竟,8,7,0.5263903464943008
扮演,13,7,0.5260566569074774
台哥,6,1,0.5254206032512133
重要性,11,9,0.5249023522051173
異業,8,7,0.5248544404254452
路邊,8,6,0.5248447648135477
大行動,6,2,0.5241528485385902
填單,7,4,0.5241363694523693
商旅,8,3,0.5236386524088334
優先理,5,2,0.5235819888691352
落實,9,7,0.5235322216232253
規格,8,7,0.5233065916969056
平日,8,8,0.5228161108495127
展出,11,9,0.5226092847156093
保固,6,3,0.522593368659869
奧運,6,4,0.5222365797856563
刷台,6,6,0.5221351963650951
第一次,8,8,0.5219404198851937
開設,9,8,0.52123065810913
接受度,9,8,0.5207606430789092
初步,7,7,0.5202770176507202
遠銀,8,6,0.520157743842836
距離,7,5,0.5196599737415785
塑化,7,1,0.5195592559255456
最常,7,7,0.5192644853836967
金融股,7,4,0.5191525486728907
儀式,7,7,0.5188123539290797
展示,9,7,0.5184181831938455
全館,7,6,0.5183621805512195
定存,7,4,0.517953285563385
服務為,9,7,0.5179277291938272
主張,8,7,0.5178313676735248
自結,7,5,0.517687043291027
下列,7,7,0.5173152375050986
未經,6,6,0.5171564551030035
前提,9,9,0.5170815707363156
加送,7,6,0.5169420905305857
為慶祝,5,5,0.5169361619935654
加班,6,2,0.5166624553195489
生日,6,5,0.5165059494294022
落地,7,5,0.515963127900899
準則,7,6,0.5157948169572222
即時,8,8,0.5151628403115611
高現,7,7,0.515078403200233
盛行,7,7,0.5149227788210009
羽田,5,3,0.5145932103889908
觀念,9,5,0.5140687068801165
利益,10,6,0.5139322617037556
消費享,8,7,0.5134459122805596
微波,7,1,0.5134231625392269
文雅,5,1,0.5133363653594429
機車,10,5,0.513322066243674
之愛心,4,2,0.5122519364262432
專櫃,7,3,0.5121713044337676
可上,5,5,0.5114970330349426
卡以,9,9,0.5112444460876374
半價,7,5,0.5112065579775094
人生,11,7,0.5109506670366547
防護,8,5,0.5108628003389633
不受,7,4,0.5105243008243399
累點,7,3,0.5102036010520161
車系統,13,2,0.5100541724733416
日益,8,6,0.5100319929780386
留意,9,9,0.5096821769675447
小組,10,9,0.5095178325495374
避險,8,5,0.509440255832041
大增,7,7,0.5093304457478711
共識,6,5,0.5088898696759301
失望,8,4,0.5084068320017706
則以,8,7,0.5077957765388365
時段,11,5,0.5076147908615072
總監,11,8,0.5076098080610015
豐富,11,10,0.5074768067396649
熱潮,7,5,0.50735651253352
機台,15,6,0.5071783613756738
台幣元,8,8,0.507027963455303
整理,12,10,0.5069478537919241
當成,6,5,0.5065796156467028
再加,6,6,0.5062122796372304
轉為,7,7,0.506048440688204
給付,7,6,0.5057218613319274
授權,6,5,0.5046151869299936
管會將,5,5,0.5045669267085524
消費元,9,9,0.5040647621564497
西班牙,6,3,0.5039378770167683
國際線,5,5,0.5039092042650988
利多,8,8,0.5037547409229854
大廠,13,11,0.5036439111250611
磁條,7,4,0.5034626243637537
存底,4,2,0.5033870212257576
付行動,9,3,0.5031639111031498
天氣,8,5,0.5026755097715642
促刷,6,5,0.5026283046959856
偽卡,5,3,0.5025209217032895
商代,6,4,0.5023246175055942
適足率,7,3,0.5022662468707456
將成,9,9,0.5022362624520961
會員卡,5,3,0.5020362448846536
牛車,6,1,0.5020359977005087
及業者,8,4,0.501989757679423
值得,10,10,0.5019047511389186
足夠,10,8,0.5017177198384294
國際訂,10,4,0.5016441296162584
面板,14,6,0.5015275297402322
違約,7,7,0.501466145235656
建構,10,10,0.5013640102110889
兼具,7,7,0.5009281993901522
不分,8,8,0.5001011320517781
外還,7,7,0.49998298132121965
軌跡,7,6,0.4996721860171337
稅務,9,6,0.49955018884188795
帶現,6,5,0.49941486984668937
同享,6,5,0.49930819344306626
團結,6,2,0.49895185374582435
威士卡,7,1,0.4988450003334265
衍生,12,11,0.49869607707821967
現代,8,6,0.4985792073611253
已達,8,8,0.4983351418960017
限定,9,9,0.49824477307334686
中央社,9,9,0.49816163565144955
等到,11,11,0.4980552889872712
蔡慶年,7,3,0.4978072368630123
怎麼,12,11,0.49750855687164913
可換,6,3,0.49716256957695915
下手,9,7,0.49675461991297426
法務部,8,5,0.4965234972925501
理陳懿文,7,7,0.496257586729132
寶島通,6,1,0.4962438451114365
交接,8,6,0.4962243249230013
突然,9,7,0.4956162837268122
當然,14,11,0.4950246699740892
下台,8,7,0.4948891287838919
就業,6,3,0.4948439419799215
異動,6,5,0.49472553915449924
搶購,8,7,0.4945142550626249
康乃馨,5,1,0.49443778348054523
不可,8,8,0.4938283663890338
用途,9,6,0.4936989560742985
帳務,7,5,0.4935458955320453
滿千送,6,5,0.49331819566999296
水晶,5,2,0.4928075899952895
違反,7,6,0.4927293742336245
母親,7,5,0.49244659046645634
台新銀,7,6,0.4922274386467147
南向,6,2,0.4921089245771908
離無線,7,7,0.49190555810752645
萬件,9,6,0.4918757712513053
櫻花,5,2,0.4918490643497061
新卡友,7,7,0.4913735425667455
多重,8,7,0.49097515135133357
案例,7,5,0.490903304149974
串聯,7,7,0.4905618520400752
主導,7,6,0.4905289744874828
杜某,7,1,0.49030924025408773
宣稱,8,4,0.4903030142687719
密切,7,7,0.49012536118649286
定案,6,6,0.4901154165402447
優惠價,5,3,0.48998296628788596
教授,13,7,0.48946475315469007
任一,8,8,0.4890173445317036
囊括,8,5,0.4888880640894876
協商,8,8,0.48879186350513915
一人,8,7,0.4883299690888543
計師,9,6,0.4881333735157283
打敗,6,2,0.4878654116009886
對方,6,6,0.4878213124902655
各類,8,8,0.48758185979967494
泰世華銀行,7,7,0.4875739043648336
突發,10,4,0.4872189373839198
證件,8,4,0.4871024442192733
繳付,8,7,0.4870944052547313
星巴克,6,4,0.48703897429813764
可降,9,6,0.4868509474937703
數字,7,7,0.486635167812676
機業者,6,4,0.48662875671816286
螞蟻,6,5,0.4863493817783627
推估,6,5,0.4860676416772156
協調,7,7,0.48582075295350424
企劃,6,5,0.48522758923972054
讓民眾,6,6,0.48522007812890844
發卡權,7,6,0.48518925376863603
四月,5,4,0.48479831771566745
接軌,6,5,0.48477154773076975
錯誤,14,6,0.4846366679866342
再享,6,5,0.4842307497820343
好市,6,3,0.48391485028696385
人們,15,5,0.48375889767927943
忠孝,7,4,0.48361736672670075
訂單,11,9,0.4834876642152079
卡市場,8,8,0.48336562929949234
造訪,6,5,0.4833212070870339
堅持,10,9,0.48319658562966605
等候,11,10,0.48301788306863985
母親節,7,6,0.4827528298645991
消金,7,7,0.48216073607880716
下周,6,4,0.4820453476294312
台上,5,5,0.4820104631959785
聯網,14,7,0.48184771900245893
宣示,8,8,0.48174818570770783
引領,8,8,0.48156547919395754
早餐,6,3,0.4815358280639792
專家,7,7,0.4814761800614443
事務,8,5,0.48137848038215425
為民眾,9,7,0.48131025885765194
台銀,7,5,0.4812031327365823
優質,9,8,0.48114965890379907
送出,4,4,0.4806374165605283
銀行華南,7,7,0.4805668192210002
幾個,10,9,0.4803771155441028
檢討,6,4,0.4802476454979531
私下交易,8,1,0.48015581308821564
成效,8,8,0.48000666536116193
簽名,7,6,0.47999476198624746
行署,6,4,0.4798547061215179
政院,6,6,0.4795430866355317
部位,8,5,0.47951002830234957
很快,10,10,0.4794400581122736
打開,10,10,0.4793189915943685
等級,8,8,0.4791431934068729
不及,7,6,0.47895415522470164
請求,7,5,0.4789338507341208
分為,9,9,0.4788026154318477
新北,7,3,0.47840992984548547
一趟,8,8,0.47802070070126085
當地業者,4,2,0.47800236522947287
清單,6,5,0.4779733463922756
興起,10,9,0.4779720923202796
機都,5,3,0.4776916694282069
