token,tf,df,tf-idf
豐金,11,7,1.0691360400588277
租賃,13,4,1.0690208911402799
或元,9,3,1.0687532534516755
來源,16,14,1.068558169595706
貶並,7,7,1.068084256782852
幣報,14,5,1.0675428233340998
特斯拉,24,9,1.067303002218263
簽署,18,18,1.0670196099688412
事實,16,14,1.0669763251425908
批評,15,11,1.066458379540872
拓展,25,20,1.066420494203819
看淡,14,11,1.0659934178376083
封裝,20,8,1.0659119380387279
暫收,6,6,1.0656403592322676
收市,10,8,1.0653641581373638
酒店,18,7,1.0651018976492452
可見,13,12,1.0640552754210006
操控,15,12,1.063789990432911
強烈,13,13,1.0631316700038562
寶島債,17,5,1.0628484734296957
美指,10,8,1.0622745309526593
晶圓出,13,8,1.0619279398075565
宏達,12,5,1.0618894807643922
秩序,15,14,1.061580681426459
暫以,7,6,1.0599399054085124
已開,15,12,1.0596118190489325
揚升,10,9,1.0592686452884243
上個,12,12,1.0591294372935158
贏得,13,12,1.0590567386741587
幣離岸,15,12,1.0571078889696113
日開,8,8,1.056867024120336
成果,17,17,1.054690706745282
已過,14,14,1.0542828771339765
角台,5,5,1.0541584241220867
兩種,13,11,1.0536693198025717
提及,13,12,1.0531495077724284
要素,15,9,1.0531033574890463
幣波動,14,11,1.0528240449550497
研究所,17,15,1.0527331997778
縮水,13,12,1.0525364950670826
第二天,11,11,1.0522306044288228
難度,15,14,1.0518604820064201
進口商,9,9,1.0516746520600606
資金持續,10,10,1.0503370598408788
電機,14,10,1.05012822195966
拉丁美洲,13,12,1.0500977254350776
股災,12,12,1.0492911771361098
銀行將,11,11,1.049208189220781
仍須,11,11,1.0490987100512783
資大舉,8,8,1.0490407382452858
國債,13,11,1.0486981286062154
正向,15,13,1.0485694970436805
已連,10,9,1.0481728156310683
川普當,14,13,1.0477862479883175
美方,15,9,1.0474919499552648
手中,17,15,1.0471838223163394
十三,13,12,1.0467845212008506
如下,11,11,1.0460560930113103
買入,11,9,1.0460164175422588
不願,12,11,1.0459717500739991
中壽,11,5,1.0454128015469877
跌落,10,9,1.0448090153618834
兩者,13,12,1.0446862534675851
做出,15,15,1.0445932549904753
不休,13,12,1.044270193823655
出走,14,10,1.0440612178484818
紡織,13,11,1.0434917579318972
高出,14,14,1.0433485658230817
走軟,9,9,1.0429397409024856
醫院,17,3,1.0428755016991633
運作,16,12,1.042609507907675
加計,13,13,1.0421297904622289
上市公司,15,12,1.0413291180926778
森林,11,5,1.039509306596338
國聯,7,7,1.038645756269646
總監,14,12,1.0385027837907832
升逾角,5,5,1.038255941443078
急速,17,16,1.0379328908670087
可維持,13,13,1.0378925186887136
泰銖,13,11,1.0376930667444473
分批,14,12,1.0374321063834966
轉好,9,8,1.0369812643798393
適合,16,14,1.0369531033963684
大規模,12,12,1.0358070625766456
產線,14,12,1.0350210851703374
共識,14,13,1.0349564844495303
波動度,11,8,1.0333558882005434
相對持,7,7,1.0326808867963817
儲蓄,17,11,1.0321140523532173
歐股,14,10,1.031946953437803
因國際,9,8,1.0315322744103126
對大陸,13,9,1.031052891499565
一籃,13,8,1.0309518112397082
很快,13,13,1.030542340305646
月營,14,11,1.0301913320872211
控股,13,13,1.0301815305687325
若川,13,10,1.0299421516718812
落實,15,14,1.0293470717853967
貶盤,7,7,1.0292423304392102
一輪,10,7,1.0290291756101009
機種,15,11,1.0286570995286022
多來,10,9,1.0281530879686482
食物,14,7,1.0270524828828518
里拉,6,5,1.0268640217455522
將台灣,12,10,1.0259842788549818
凍產,10,10,1.0251595527593393
奇美,12,4,1.0250001352536544
股上,12,11,1.0249687647722774
折合,12,9,1.0248572631946942
三力,12,3,1.0242600333471146
警方,10,4,1.02384311481575
重要性,17,15,1.0235840521378556
土耳其,9,9,1.0234832802908056
中大漲,6,5,1.0233496172476608
委內,14,5,1.0231498981120766
謝卓明,11,6,1.0229289262478332
回顧,13,12,1.0225882808381443
投放,13,7,1.0224924151214034
認列,16,13,1.0224596652621454
收到,20,14,1.0224515629090092
月線,11,8,1.021602782442373
不管,14,12,1.0213932408014945
這將,12,11,1.021336965806328
法規,20,18,1.021106972872953
陸客,17,8,1.0208968096721585
相互,14,13,1.0206193834529023
權貨幣,12,12,1.0204271666758113
之中,17,17,1.0203330102896573
週期,11,10,1.017823230188859
價格將,10,9,1.0176040160827056
第三季,12,10,1.0174585757846621
儲祥生,10,4,1.0169181952776452
放款,16,13,1.0162199669560326
商買,9,7,1.0157863425182951
收支,12,11,1.0156976035810454
當日,10,9,1.0152273910790188
非法,16,12,1.015066338206373
首要,15,15,1.015014675585948
主權,14,13,1.014703206837168
元中,10,10,1.01401371796942
價走,8,5,1.0134746120013953
延至,13,9,1.0131115712550232
晴空,9,4,1.0129043601205907
出口量,12,6,1.012754728508123
不必,15,13,1.0122741585953472
任期,14,8,1.012149719040659
匯豐,15,9,1.0120053080703413
攻上,10,9,1.0108860684702663
激增,15,13,1.0106845150229238
燃料,12,9,1.0098234062610025
美林,10,6,1.00891293985403
季節,14,10,1.008005502545296
丹麥,12,5,1.0076192462952451
葉倫演,7,4,1.006498875855548
狂瀉,8,8,1.0064100102206193
參議院,11,7,1.0061513292618562
重貼,13,10,1.0061127198441435
中共,14,12,1.0058293436150396
角新,6,6,1.004959277052714
蒲亭,15,5,1.0048755627035755
當然,17,16,1.004267602816482
獨家,11,9,1.0036357993864797
保證金,17,7,1.0034436292961761
一種,16,16,1.0033931498524806
台幣重,7,7,1.0031440574998016
有待,12,11,1.0030997702554354
石化,12,6,1.0030340408729927
部會,16,11,1.0028420981801007
官方版,7,7,1.0027183292194177
點分,9,8,1.0026810578213783
崩潰,11,10,1.002574207482958
不得不,12,12,1.0023983607738751
加元,11,8,1.002133340403869
中美,16,10,1.0019812101589365
債權,12,6,1.0017155489967255
萬點,11,8,1.0000322309472414
藉此,16,16,0.9999061778244221
萬日,10,6,0.9994937846069776
便利,17,14,0.9994711120801177
多半,13,12,0.9984521244883222
關心,13,11,0.9975989749142596
北海,9,7,0.9975386901430902
休息,11,10,0.997221464090433
應不會,11,9,0.9971954091479261
涉及,15,15,0.9963816418997191
第大,13,10,0.9948037636898595
綜指,12,9,0.9942131552341295
二位,13,10,0.9938348535327542
新任,14,12,0.9935951771950752
代理,13,8,0.9931664210386585
反倒,12,11,0.9924603474377753
